method,native,pdb,seed,id,dockq_score,fnat,lrmsd,irmsd
msa_notemplate,2las,2las,43,1,0.683,0.818,3.591,1.901
msa_notemplate,2koh,2koh,44,4,0.535,0.784,7.767,2.436
msa_notemplate,2las,2las,43,4,0.465,0.455,5.753,2.572
msa_notemplate,2las,2las,44,4,0.712,0.818,3.027,1.721
msa_notemplate,2lsi,2lsi,42,3,0.672,0.914,4.994,2.009
msa_notemplate,2las,2las,44,2,0.722,0.879,3.656,1.682
msa_notemplate,2las,2las,44,3,0.667,0.697,3.421,1.68
msa_notemplate,2lsi,2lsi,42,0,0.63,0.8,5.038,2.042
msa_notemplate,2lsi,2lsi,42,2,0.636,0.829,4.819,2.17
msa_notemplate,2lsi,2lsi,44,0,0.678,0.886,4.751,1.885
msa_notemplate,2lsi,2lsi,43,4,0.753,0.857,2.857,1.487
msa_notemplate,2lsi,2lsi,42,1,0.794,0.829,2.337,1.168
msa_notemplate,2lsi,2lsi,42,4,0.661,0.857,4.791,1.974
msa_notemplate,2lsi,2lsi,44,1,0.693,0.886,4.398,1.822
msa_notemplate,2lsi,2lsi,43,0,0.666,0.914,4.938,2.113
msa_notemplate,2lsi,2lsi,43,3,0.717,0.886,4.018,1.666
msa_notemplate,2lsi,2lsi,43,1,0.745,0.914,3.546,1.6
msa_notemplate,2lsi,2lsi,43,2,0.719,0.886,3.771,1.708
msa_notemplate,2lsi,2lsi,44,4,0.672,0.886,4.636,2.007
msa_notemplate,2lsi,2lsi,44,2,0.775,0.857,2.668,1.336
msa_notemplate,2m0v,2m0v,42,1,0.788,0.84,2.804,1.167
msa_notemplate,2m0v,2m0v,42,2,0.793,0.92,2.641,1.361
msa_notemplate,2lsi,2lsi,44,3,0.749,0.914,2.757,1.737
msa_notemplate,2m0v,2m0v,42,0,0.797,0.84,1.977,1.221
msa_notemplate,2m0v,2m0v,43,4,0.786,0.84,2.51,1.229
msa_notemplate,2m0v,2m0v,43,1,0.808,0.92,3.175,1.161
msa_notemplate,2m0v,2m0v,42,3,0.818,0.84,2.709,0.971
msa_notemplate,2m0v,2m0v,42,4,0.802,0.88,2.35,1.232
msa_notemplate,2m0v,2m0v,43,2,0.788,0.8,1.97,1.186
msa_notemplate,2m0v,2m0v,44,0,0.741,0.84,4.023,1.311
msa_notemplate,2m0v,2m0v,43,3,0.805,0.84,1.654,1.194
msa_notemplate,2nnu,2nnu,42,3,0.777,0.917,3.561,1.323
msa_notemplate,2m0v,2m0v,44,3,0.795,0.8,1.977,1.133
msa_notemplate,2nnu,2nnu,43,1,0.731,0.889,3.837,1.577
msa_notemplate,2m0v,2m0v,43,0,0.773,0.76,2.182,1.169
msa_notemplate,2nnu,2nnu,42,1,0.832,0.972,2.697,1.186
msa_notemplate,2m0v,2m0v,44,2,0.804,0.88,2.39,1.212
msa_notemplate,2m0v,2m0v,44,1,0.78,0.88,3.227,1.264
msa_notemplate,2m0v,2m0v,44,4,0.808,0.92,2.735,1.234
msa_notemplate,2nnu,2nnu,42,0,0.74,0.917,3.992,1.548
msa_notemplate,2o9v,2o9v,43,1,0.956,0.92,0.632,0.327
msa_notemplate,2nnu,2nnu,42,2,0.754,0.889,3.314,1.488
msa_notemplate,2o9v,2o9v,42,2,0.976,0.96,0.448,0.266
msa_notemplate,2o9v,2o9v,42,0,0.968,0.96,0.722,0.345
msa_notemplate,2o9v,2o9v,42,4,0.986,1.0,0.503,0.296
msa_notemplate,2o9v,2o9v,43,2,0.974,0.96,0.536,0.277
msa_notemplate,2nnu,2nnu,44,1,0.774,0.944,3.361,1.464
msa_notemplate,2o9v,2o9v,42,1,0.971,0.96,0.518,0.324
msa_notemplate,2o9v,2o9v,43,0,0.97,0.96,0.645,0.326
msa_notemplate,2o9v,2o9v,44,4,0.974,0.96,0.473,0.29
msa_notemplate,2nnu,2nnu,44,2,0.755,0.917,3.469,1.53
msa_notemplate,2o9v,2o9v,42,3,0.963,0.96,0.738,0.393
msa_notemplate,2o9v,2o9v,44,2,0.988,1.0,0.441,0.282
msa_notemplate,2nnu,2nnu,44,0,0.764,0.861,2.955,1.386
msa_notemplate,2o9v,2o9v,44,3,0.973,0.96,0.5,0.294
msa_notemplate,2nnu,2nnu,42,4,0.761,0.889,3.079,1.469
msa_notemplate,2nnu,2nnu,43,4,0.752,0.889,3.189,1.532
msa_notemplate,2nnu,2nnu,43,2,0.737,0.889,3.671,1.565
msa_notemplate,2nnu,2nnu,43,0,0.745,0.889,3.716,1.479
msa_notemplate,2o9v,2o9v,43,4,0.971,0.96,0.64,0.317
msa_notemplate,2nnu,2nnu,44,4,0.776,0.917,3.18,1.403
msa_notemplate,2o9v,2o9v,44,0,0.988,1.0,0.435,0.277
msa_notemplate,2nnu,2nnu,44,3,0.745,0.917,3.698,1.57
msa_notemplate,2o9v,2o9v,44,1,0.986,1.0,0.517,0.298
msa_notemplate,2o9v,2o9v,43,3,0.955,0.92,0.624,0.338
msa_notemplate,2nnu,2nnu,43,3,0.784,0.917,3.121,1.347
msa_notemplate,2qos,2qos,44,4,0.924,0.849,0.462,0.428
msa_notemplate,2qos,2qos,44,0,0.932,0.887,0.391,0.47
msa_notemplate,2p1o,2p1o,42,0,0.682,0.778,4.355,1.574
msa_notemplate,2qos,2qos,42,3,0.924,0.83,0.357,0.37
msa_notemplate,2qos,2qos,43,2,0.93,0.868,0.317,0.43
msa_notemplate,2qos,2qos,44,2,0.934,0.887,0.371,0.448
msa_notemplate,2p1o,2p1o,44,2,0.487,0.4,5.558,2.002
msa_notemplate,2p1o,2p1o,44,3,0.475,0.444,6.121,2.178
msa_notemplate,2p1o,2p1o,43,3,0.677,0.844,4.794,1.732
msa_notemplate,2p1o,2p1o,42,4,0.675,0.822,4.737,1.697
msa_notemplate,2qos,2qos,42,2,0.938,0.887,0.309,0.417
msa_notemplate,2p1o,2p1o,44,1,0.416,0.4,7.115,2.537
msa_notemplate,2qos,2qos,42,1,0.937,0.868,0.339,0.367
msa_notemplate,2qos,2qos,42,0,0.939,0.887,0.384,0.404
msa_notemplate,2p1o,2p1o,44,4,0.503,0.467,5.699,2.037
msa_notemplate,2qos,2qos,43,3,0.942,0.906,0.31,0.44
msa_notemplate,2p1o,2p1o,44,0,0.566,0.556,4.955,1.847
msa_notemplate,2qos,2qos,44,1,0.921,0.849,0.322,0.454
msa_notemplate,2qos,2qos,43,4,0.933,0.868,0.359,0.403
msa_notemplate,2qos,2qos,43,1,0.934,0.868,0.398,0.391
msa_notemplate,2qos,2qos,43,0,0.941,0.887,0.345,0.386
msa_notemplate,2qos,2qos,44,3,0.927,0.83,0.333,0.332
msa_notemplate,2qos,2qos,42,4,0.939,0.887,0.374,0.407
msa_notemplate,2r7g,2r7g,42,2,0.858,0.8,1.133,0.769
msa_notemplate,2p1o,2p1o,42,2,0.659,0.8,4.853,1.758
msa_notemplate,2p1o,2p1o,42,3,0.683,0.822,4.611,1.644
msa_notemplate,2r7g,2r7g,43,3,0.84,0.78,1.056,0.854
msa_notemplate,2p1o,2p1o,42,1,0.648,0.778,4.937,1.763
msa_notemplate,2r7g,2r7g,42,0,0.844,0.8,1.331,0.852
msa_notemplate,2p1o,2p1o,43,1,0.701,0.8,4.206,1.501
msa_notemplate,2rol,2rol,42,0,0.828,0.875,2.21,1.044
msa_notemplate,2rol,2rol,42,2,0.825,0.812,1.957,0.952
msa_notemplate,2rol,2rol,42,1,0.868,0.938,1.961,0.94
msa_notemplate,2p1o,2p1o,43,4,0.789,0.756,2.693,0.977
msa_notemplate,2r7g,2r7g,42,4,0.845,0.78,0.921,0.827
msa_notemplate,2rol,2rol,44,1,0.8,0.812,2.187,1.102
msa_notemplate,2v8c,2v8c,42,1,0.885,0.943,1.706,0.863
msa_notemplate,2rol,2rol,43,1,0.884,0.938,1.625,0.866
msa_notemplate,2rol,2rol,44,2,0.849,0.875,1.842,0.943
msa_notemplate,2rol,2rol,44,4,0.815,0.844,2.205,1.063
msa_notemplate,2p1o,2p1o,43,0,0.649,0.844,5.329,1.895
msa_notemplate,2p1o,2p1o,43,2,0.591,0.756,5.872,2.082
msa_notemplate,2r7g,2r7g,43,0,0.846,0.8,0.854,0.87
msa_notemplate,2rol,2rol,42,4,0.797,0.75,2.196,0.977
msa_notemplate,2rol,2rol,42,3,0.853,0.875,2.054,0.892
msa_notemplate,2r7g,2r7g,42,3,0.85,0.78,1.074,0.784
msa_notemplate,2r7g,2r7g,43,1,0.84,0.8,1.194,0.893
msa_notemplate,2r7g,2r7g,44,3,0.854,0.8,1.097,0.799
msa_notemplate,2rol,2rol,43,3,0.784,0.719,2.055,1.01
msa_notemplate,2rol,2rol,44,0,0.703,0.688,3.557,1.298
msa_notemplate,2r7g,2r7g,43,4,0.85,0.8,1.156,0.826
msa_notemplate,2r7g,2r7g,42,1,0.841,0.78,1.132,0.841
msa_notemplate,2r7g,2r7g,43,2,0.845,0.8,1.079,0.867
msa_notemplate,2rol,2rol,43,0,0.854,0.844,1.882,0.834
msa_notemplate,2v8c,2v8c,42,2,0.869,0.943,1.9,0.956
msa_notemplate,2r7g,2r7g,44,4,0.824,0.74,1.003,0.878
msa_notemplate,2r7g,2r7g,44,2,0.838,0.78,0.929,0.876
msa_notemplate,2r7g,2r7g,44,1,0.861,0.8,1.004,0.757
msa_notemplate,2r7g,2r7g,44,0,0.84,0.8,1.138,0.892
msa_notemplate,2rol,2rol,43,2,0.854,0.812,1.537,0.794
msa_notemplate,2rol,2rol,43,4,0.855,0.906,2.085,0.945
msa_notemplate,2v8c,2v8c,42,0,0.892,0.943,1.536,0.834
msa_notemplate,2rol,2rol,44,3,0.849,0.812,1.706,0.811
msa_notemplate,2v8c,2v8c,42,3,0.882,0.943,1.765,0.88
msa_notemplate,2v8c,2v8c,43,1,0.9,0.943,1.536,0.779
msa_notemplate,2v8c,2v8c,44,3,0.916,0.943,1.088,0.696
msa_notemplate,2v8c,2v8c,44,0,0.867,0.943,2.017,0.953
msa_notemplate,2v8c,2v8c,44,1,0.889,0.943,1.498,0.858
msa_notemplate,2v8c,2v8c,43,4,0.898,0.943,1.562,0.79
msa_notemplate,2vzg,2vzg,43,0,0.78,0.786,2.277,1.168
msa_notemplate,2vzg,2vzg,42,0,0.794,0.786,2.136,1.089
msa_notemplate,2vzg,2vzg,43,1,0.787,0.821,2.361,1.195
msa_notemplate,2v8c,2v8c,44,4,0.924,0.943,0.954,0.648
msa_notemplate,2v8c,2v8c,43,0,0.921,0.943,0.983,0.673
msa_notemplate,2v8c,2v8c,43,3,0.902,0.943,1.389,0.777
msa_notemplate,2v8c,2v8c,44,2,0.875,0.943,1.824,0.92
msa_notemplate,2vzg,2vzg,42,1,0.808,0.857,2.204,1.147
msa_notemplate,2xcb,2xcb,43,1,0.947,0.914,0.986,0.375
msa_notemplate,2vzg,2vzg,42,4,0.801,0.821,2.178,1.117
msa_notemplate,2vzg,2vzg,42,3,0.816,0.857,2.129,1.097
msa_notemplate,2v8c,2v8c,42,4,0.891,0.943,1.646,0.829
msa_notemplate,2v8c,2v8c,43,2,0.875,0.943,1.843,0.92
msa_notemplate,2xcb,2xcb,43,3,0.949,0.914,0.927,0.367
msa_notemplate,2xcb,2xcb,43,2,0.948,0.914,0.932,0.371
msa_notemplate,2vzg,2vzg,44,0,0.771,0.75,2.263,1.149
msa_notemplate,2xcb,2xcb,44,1,0.947,0.914,0.965,0.38
msa_notemplate,2vzg,2vzg,42,2,0.783,0.821,2.399,1.22
msa_notemplate,2vzg,2vzg,44,1,0.802,0.821,2.178,1.112
msa_notemplate,2vzg,2vzg,43,3,0.811,0.857,2.207,1.128
msa_notemplate,2vzg,2vzg,43,2,0.802,0.821,2.144,1.116
msa_notemplate,2vzg,2vzg,44,3,0.814,0.821,2.004,1.044
msa_notemplate,2xcb,2xcb,43,4,0.949,0.914,0.963,0.363
msa_notemplate,2vzg,2vzg,44,2,0.8,0.821,2.271,1.114
msa_notemplate,2vzg,2vzg,43,4,0.793,0.786,2.141,1.096
msa_notemplate,2xcb,2xcb,42,2,0.948,0.914,0.921,0.374
msa_notemplate,2xcb,2xcb,43,0,0.949,0.914,0.943,0.363
msa_notemplate,2vzg,2vzg,44,4,0.788,0.786,2.184,1.121
msa_notemplate,2xcb,2xcb,42,3,0.949,0.914,0.914,0.366
msa_notemplate,2xcb,2xcb,42,1,0.937,0.886,0.992,0.388
msa_notemplate,2xcb,2xcb,42,0,0.947,0.914,0.98,0.376
msa_notemplate,2xcb,2xcb,42,4,0.948,0.914,0.932,0.377
msa_notemplate,2xcb,2xcb,44,0,0.95,0.914,0.906,0.351
msa_notemplate,2xcb,2xcb,44,3,0.949,0.914,0.911,0.364
msa_notemplate,2xpn,2xpn,42,4,0.852,0.936,2.058,1.04
msa_notemplate,2xpn,2xpn,43,0,0.845,0.936,2.192,1.076
msa_notemplate,2xcb,2xcb,44,2,0.949,0.914,0.923,0.366
msa_notemplate,2xpn,2xpn,42,1,0.867,0.957,1.988,0.995
msa_notemplate,2xcb,2xcb,44,4,0.95,0.914,0.909,0.356
msa_notemplate,2xpn,2xpn,42,3,0.829,0.915,2.222,1.137
msa_notemplate,2xpn,2xpn,43,3,0.842,0.936,2.194,1.096
msa_notemplate,2xpn,2xpn,42,0,0.843,0.936,2.149,1.095
msa_notemplate,2xpn,2xpn,42,2,0.856,0.936,1.978,1.022
msa_notemplate,2xpn,2xpn,43,1,0.818,0.894,2.294,1.156
msa_notemplate,2xpn,2xpn,44,3,0.854,0.936,2.066,1.025
msa_notemplate,2xpn,2xpn,43,2,0.829,0.915,2.295,1.124
msa_notemplate,2xpn,2xpn,43,4,0.87,0.957,1.945,0.978
msa_notemplate,2xpn,2xpn,44,2,0.873,0.979,2.021,0.996
msa_notemplate,2xpn,2xpn,44,1,0.847,0.936,2.128,1.066
msa_notemplate,2xpn,2xpn,44,0,0.855,0.957,2.031,1.072
msa_notemplate,2ymt,2ymt,42,2,0.967,0.968,0.937,0.36
msa_notemplate,2xpn,2xpn,44,4,0.835,0.957,2.333,1.181
msa_notemplate,2ymt,2ymt,42,4,0.977,0.968,0.601,0.269
msa_notemplate,2ymt,2ymt,42,0,0.987,1.0,0.63,0.28
msa_notemplate,2ymt,2ymt,43,0,0.975,1.0,1.007,0.388
msa_notemplate,2xrw,2xrw,43,0,0.756,0.975,3.029,1.813
msa_notemplate,2xrw,2xrw,43,1,0.743,0.95,3.146,1.845
msa_notemplate,2ymt,2ymt,43,1,0.976,0.968,0.578,0.291
msa_notemplate,2xrw,2xrw,44,1,0.78,0.925,3.301,1.365
msa_notemplate,2xrw,2xrw,42,3,0.733,0.95,3.33,1.907
msa_notemplate,2ymt,2ymt,42,1,0.978,1.0,0.944,0.361
msa_notemplate,2ymt,2ymt,43,4,0.965,0.968,0.98,0.382
msa_notemplate,2xrw,2xrw,44,3,0.735,0.95,3.274,1.905
msa_notemplate,2ymt,2ymt,42,3,0.986,1.0,0.631,0.291
msa_notemplate,2ymt,2ymt,44,0,0.968,0.968,0.871,0.353
msa_notemplate,2xrw,2xrw,42,0,0.751,0.975,3.193,1.835
msa_notemplate,2ymt,2ymt,43,3,0.965,0.935,0.632,0.292
msa_notemplate,2xrw,2xrw,44,0,0.743,0.95,3.14,1.835
msa_notemplate,2ymt,2ymt,43,2,0.952,0.935,1.014,0.397
msa_notemplate,2ymt,2ymt,44,3,0.966,0.968,0.914,0.371
msa_notemplate,2xrw,2xrw,42,2,0.721,0.925,3.514,1.898
msa_notemplate,2xrw,2xrw,42,4,0.753,0.95,2.891,1.79
msa_notemplate,2xrw,2xrw,43,4,0.744,0.925,2.934,1.781
msa_notemplate,2xrw,2xrw,42,1,0.717,0.9,3.41,1.878
msa_notemplate,2xrw,2xrw,44,4,0.751,0.95,3.015,1.785
msa_notemplate,3agy,3agy,42,2,0.93,0.967,1.77,0.593
msa_notemplate,2ymt,2ymt,44,1,0.97,0.968,0.774,0.344
msa_notemplate,2xrw,2xrw,44,2,0.756,0.975,3.014,1.825
msa_notemplate,2ymt,2ymt,44,4,0.966,0.935,0.591,0.274
msa_notemplate,3agy,3agy,42,3,0.934,0.967,1.653,0.578
msa_notemplate,2xrw,2xrw,43,2,0.745,0.95,3.068,1.832
msa_notemplate,3agy,3agy,42,0,0.951,0.967,1.537,0.444
msa_notemplate,3agy,3agy,42,4,0.929,0.967,1.621,0.62
msa_notemplate,2ymt,2ymt,44,2,0.966,0.968,0.967,0.374
msa_notemplate,2xrw,2xrw,43,3,0.751,0.95,2.992,1.784
msa_notemplate,3agy,3agy,44,0,0.93,0.967,1.77,0.59
msa_notemplate,3agy,3agy,43,4,0.937,0.967,1.743,0.541
msa_notemplate,3agy,3agy,44,2,0.931,0.967,1.744,0.588
msa_notemplate,3agy,3agy,42,1,0.931,0.967,1.867,0.577
msa_notemplate,3agy,3agy,43,1,0.948,0.967,1.473,0.483
msa_notemplate,3agy,3agy,43,2,0.949,0.967,1.458,0.479
msa_notemplate,3agy,3agy,44,3,0.95,0.967,1.419,0.471
msa_notemplate,3agy,3agy,43,0,0.928,0.967,1.925,0.588
msa_notemplate,3agy,3agy,43,3,0.95,0.967,1.411,0.468
msa_notemplate,3agy,3agy,44,4,0.936,0.967,1.628,0.559
msa_notemplate,3bej,3bej,42,0,0.795,0.737,1.823,0.999
msa_notemplate,3agy,3agy,44,1,0.947,0.967,1.588,0.481
msa_notemplate,3bej,3bej,42,2,0.762,0.684,2.261,1.056
msa_notemplate,3bej,3bej,42,3,0.748,0.684,2.394,1.138
msa_notemplate,3bej,3bej,42,1,0.802,0.763,1.84,1.009
msa_notemplate,3bej,3bej,43,4,0.764,0.711,2.314,1.098
msa_notemplate,3bej,3bej,43,3,0.755,0.684,2.211,1.114
msa_notemplate,3bej,3bej,43,1,0.743,0.684,2.417,1.176
msa_notemplate,3bej,3bej,44,4,0.767,0.684,2.113,1.04
msa_notemplate,3bqo,3bqo,42,3,0.928,0.922,1.216,0.551
msa_notemplate,3bej,3bej,43,2,0.777,0.737,2.188,1.084
msa_notemplate,3bqo,3bqo,42,0,0.894,0.875,1.492,0.666
msa_notemplate,3bej,3bej,44,2,0.769,0.711,2.169,1.079
msa_notemplate,3bqo,3bqo,42,2,0.88,0.859,1.855,0.691
msa_notemplate,3bej,3bej,44,1,0.782,0.684,1.762,0.973
msa_notemplate,3bqo,3bqo,42,1,0.901,0.891,1.536,0.648
msa_notemplate,3bqo,3bqo,44,0,0.892,0.844,1.319,0.619
msa_notemplate,3bej,3bej,44,0,0.768,0.711,2.169,1.093
msa_notemplate,3bqo,3bqo,43,2,0.893,0.875,1.577,0.661
msa_notemplate,3bqo,3bqo,43,0,0.877,0.859,1.925,0.705
msa_notemplate,3bej,3bej,43,0,0.771,0.711,2.105,1.074
msa_notemplate,3bqo,3bqo,44,1,0.902,0.891,1.56,0.637
msa_notemplate,3bqo,3bqo,42,4,0.786,0.844,3.05,1.153
msa_notemplate,3bqo,3bqo,43,3,0.899,0.859,1.348,0.603
msa_notemplate,3bej,3bej,44,3,0.786,0.763,2.052,1.103
msa_notemplate,3bqo,3bqo,43,1,0.876,0.828,1.688,0.661
msa_notemplate,3bej,3bej,42,4,0.765,0.684,2.0,1.067
msa_notemplate,3bqo,3bqo,43,4,0.877,0.844,1.646,0.696
msa_notemplate,3bqo,3bqo,44,3,0.853,0.797,1.737,0.744
msa_notemplate,3bqo,3bqo,44,4,0.835,0.828,2.241,0.882
msa_notemplate,3bqo,3bqo,44,2,0.892,0.875,1.533,0.676
msa_notemplate,3emh,3emh,42,0,0.945,0.9,1.19,0.332
msa_notemplate,3emh,3emh,42,1,0.954,0.9,0.793,0.256
msa_notemplate,3emh,3emh,43,1,0.92,0.9,1.832,0.487
msa_notemplate,3emh,3emh,43,0,0.969,0.933,0.69,0.217
msa_notemplate,3emh,3emh,43,2,0.956,0.9,0.777,0.241
msa_notemplate,3emh,3emh,42,2,0.957,0.9,0.698,0.227
msa_notemplate,3emh,3emh,43,4,0.934,0.867,1.235,0.326
msa_notemplate,3emh,3emh,42,4,0.96,0.9,0.533,0.189
msa_notemplate,3emw,3emw,42,2,0.953,0.939,0.943,0.409
msa_notemplate,3emw,3emw,44,2,0.962,0.939,0.775,0.326
msa_notemplate,3emh,3emh,42,3,0.98,0.967,0.698,0.221
msa_notemplate,3emw,3emw,44,0,0.965,0.939,0.678,0.298
msa_notemplate,3emh,3emh,44,3,0.956,0.9,0.75,0.236
msa_notemplate,3emh,3emh,44,1,0.962,0.933,0.979,0.279
msa_notemplate,3emh,3emh,44,2,0.961,0.9,0.403,0.18
msa_notemplate,3emh,3emh,43,3,0.951,0.9,1.002,0.28
msa_notemplate,3emw,3emw,42,4,0.944,0.939,1.127,0.468
msa_notemplate,3emw,3emw,43,3,0.941,0.939,1.283,0.486
msa_notemplate,3emw,3emw,42,0,0.941,0.939,1.191,0.491
msa_notemplate,3emw,3emw,44,3,0.942,0.939,1.248,0.479
msa_notemplate,3emw,3emw,42,1,0.946,0.939,1.105,0.455
msa_notemplate,3emh,3emh,44,0,0.969,0.933,0.683,0.219
msa_notemplate,3emw,3emw,43,4,0.955,0.939,0.983,0.386
msa_notemplate,3emw,3emw,43,1,0.964,0.939,0.768,0.304
msa_notemplate,3emh,3emh,44,4,0.971,0.933,0.521,0.19
msa_notemplate,3emw,3emw,44,1,0.958,0.939,0.907,0.364
msa_notemplate,3emw,3emw,44,4,0.95,0.939,1.06,0.429
msa_notemplate,3emw,3emw,43,2,0.955,0.939,0.932,0.389
msa_notemplate,3emw,3emw,42,3,0.952,0.939,0.994,0.415
msa_notemplate,3et3,3et3,42,4,0.927,0.894,0.899,0.501
msa_notemplate,3et3,3et3,42,1,0.94,0.915,0.961,0.451
msa_notemplate,3emw,3emw,43,0,0.947,0.939,1.184,0.436
msa_notemplate,3et3,3et3,42,3,0.915,0.936,1.475,0.661
msa_notemplate,3et3,3et3,42,2,0.957,0.957,0.839,0.432
msa_notemplate,3et3,3et3,43,2,0.787,0.851,2.662,1.226
msa_notemplate,3et3,3et3,43,1,0.929,0.894,0.731,0.498
msa_notemplate,3et3,3et3,43,0,0.849,0.936,2.122,1.055
msa_notemplate,3et3,3et3,42,0,0.917,0.936,1.478,0.641
msa_notemplate,3et3,3et3,43,3,0.933,0.936,1.155,0.552
msa_notemplate,3et3,3et3,43,4,0.913,0.915,1.348,0.631
msa_notemplate,3et3,3et3,44,0,0.813,0.894,2.37,1.179
msa_notemplate,3et3,3et3,44,2,0.963,0.936,0.7,0.305
msa_notemplate,3et3,3et3,44,1,0.83,0.915,2.309,1.116
msa_notemplate,3et3,3et3,44,4,0.918,0.915,1.372,0.598
msa_notemplate,3et3,3et3,44,3,0.927,0.936,1.348,0.585
msa_notemplate,3g2s,3g2s,42,0,0.893,1.0,2.188,0.888
msa_notemplate,3g2s,3g2s,43,2,0.871,0.973,2.457,0.942
msa_notemplate,3g2s,3g2s,42,1,0.923,1.0,1.556,0.745
msa_notemplate,3g2s,3g2s,42,3,0.871,0.946,2.285,0.902
msa_notemplate,3g2s,3g2s,43,4,0.812,0.946,3.868,1.071
msa_notemplate,3g2s,3g2s,44,1,0.926,1.0,1.452,0.734
msa_notemplate,3g2s,3g2s,42,4,0.866,0.946,2.376,0.927
msa_notemplate,3g2s,3g2s,42,2,0.856,0.973,2.993,0.971
msa_notemplate,3g2s,3g2s,43,3,0.852,0.973,2.874,1.013
msa_notemplate,3g2s,3g2s,43,0,0.795,0.946,3.904,1.193
msa_notemplate,3fp2,3fp2,44,1,0.433,0.792,30.498,1.705
msa_notemplate,3fp2,3fp2,43,3,0.41,0.792,21.428,2.272
msa_notemplate,3fp2,3fp2,42,4,0.401,0.75,21.947,2.17
msa_notemplate,3fp2,3fp2,43,0,0.421,0.833,29.071,2.044
msa_notemplate,3g2s,3g2s,43,1,0.796,0.973,4.262,1.182
msa_notemplate,3fp2,3fp2,42,3,0.474,0.792,13.85,2.015
msa_notemplate,3fp2,3fp2,44,2,0.431,0.75,15.474,2.228
msa_notemplate,3g2s,3g2s,44,3,0.828,0.946,3.189,1.076
msa_notemplate,3fp2,3fp2,44,4,0.583,0.792,11.839,1.183
msa_notemplate,3g2s,3g2s,44,0,0.849,0.946,3.178,0.927
msa_notemplate,3fp2,3fp2,43,2,0.42,0.833,29.906,2.031
msa_notemplate,3fp2,3fp2,42,2,0.447,0.833,30.215,1.715
msa_notemplate,3g2s,3g2s,44,4,0.92,0.973,1.377,0.723
msa_notemplate,3fp2,3fp2,42,0,0.44,0.833,27.447,1.837
msa_notemplate,3fp2,3fp2,42,1,0.483,0.792,19.591,1.503
msa_notemplate,3g2s,3g2s,44,2,0.823,0.973,3.816,1.07
msa_notemplate,3h1z,3h1z,42,2,0.856,0.83,1.917,0.78
msa_notemplate,3h1z,3h1z,42,1,0.9,0.906,1.703,0.671
msa_notemplate,3fp2,3fp2,43,4,0.635,0.792,9.138,1.103
msa_notemplate,3fp2,3fp2,44,0,0.362,0.708,34.503,2.182
msa_notemplate,3h1z,3h1z,43,0,0.938,0.962,1.612,0.54
msa_notemplate,3fp2,3fp2,43,1,0.431,0.792,21.616,1.965
msa_notemplate,3fp2,3fp2,44,3,0.43,0.75,25.837,1.679
msa_notemplate,3h1z,3h1z,42,0,0.896,0.83,1.121,0.567
msa_notemplate,3h1z,3h1z,42,3,0.88,0.849,1.681,0.685
msa_notemplate,3h1z,3h1z,42,4,0.823,0.887,2.212,1.114
msa_notemplate,3i5r,3i5r,42,0,0.943,0.962,0.896,0.557
msa_notemplate,3h1z,3h1z,44,0,0.863,0.83,1.469,0.782
msa_notemplate,3i5r,3i5r,42,2,0.943,0.962,0.765,0.568
msa_notemplate,3i5r,3i5r,42,3,0.941,0.962,0.892,0.576
msa_notemplate,3i5r,3i5r,42,1,0.944,0.962,0.771,0.56
msa_notemplate,3h1z,3h1z,43,4,0.903,0.906,1.528,0.668
msa_notemplate,3i5r,3i5r,43,0,0.947,0.962,0.736,0.538
msa_notemplate,3h1z,3h1z,43,1,0.863,0.887,1.93,0.866
msa_notemplate,3h1z,3h1z,43,2,0.829,0.792,1.872,0.886
msa_notemplate,3i5r,3i5r,43,2,0.945,0.962,0.77,0.55
msa_notemplate,3i5r,3i5r,43,1,0.957,1.0,0.866,0.552
msa_notemplate,3i5r,3i5r,43,3,0.973,1.0,0.793,0.421
msa_notemplate,3i5r,3i5r,42,4,0.941,0.962,0.848,0.576
msa_notemplate,3i5r,3i5r,44,1,0.938,0.962,0.89,0.599
msa_notemplate,3obq,3obq,42,1,0.942,0.944,0.927,0.515
msa_notemplate,3h1z,3h1z,44,1,0.914,0.943,1.508,0.678
msa_notemplate,3h1z,3h1z,43,3,0.899,0.868,1.495,0.608
msa_notemplate,3h1z,3h1z,44,4,0.881,0.943,1.796,0.884
msa_notemplate,3i5r,3i5r,44,0,0.939,0.962,1.028,0.581
msa_notemplate,3i5r,3i5r,43,4,0.97,1.0,0.904,0.442
msa_notemplate,3i5r,3i5r,44,3,0.949,0.962,0.811,0.515
msa_notemplate,3obq,3obq,42,2,0.935,0.889,0.627,0.435
msa_notemplate,3obq,3obq,43,2,0.946,0.917,0.717,0.412
msa_notemplate,3obq,3obq,43,4,0.945,0.917,0.724,0.425
msa_notemplate,3h1z,3h1z,44,2,0.894,0.83,1.297,0.572
msa_notemplate,3h1z,3h1z,44,3,0.891,0.83,1.33,0.591
msa_notemplate,3obq,3obq,42,0,0.959,0.944,0.502,0.394
msa_notemplate,3i5r,3i5r,44,2,0.94,0.962,0.943,0.575
msa_notemplate,3obq,3obq,42,3,0.946,0.917,0.639,0.418
msa_notemplate,3obq,3obq,44,2,0.949,0.917,0.741,0.385
msa_notemplate,3obq,3obq,42,4,0.942,0.917,0.858,0.44
msa_notemplate,3obq,3obq,44,4,0.957,0.944,0.577,0.403
