complex,seed,id,pep_plDDT,plDDT,ipTM,pTM,pep_pTM,pAE_min,ipAE,ranking_score,scRMSD
3wgx,43,4,86.2629,95.8670,0.9000,0.9400,0.0300,0.7800,0.7950,0.9400,1.7512
3wgx,44,0,87.7657,95.9734,0.9100,0.9400,0.0300,0.7800,0.7900,0.9500,1.3967
3wgx,44,1,85.3853,95.9170,0.8900,0.9400,0.0300,0.7800,0.7950,0.9300,2.3009
3wgx,44,2,87.5763,95.7601,0.9100,0.9400,0.0300,0.7800,0.7950,0.9500,1.6321
3wgx,44,3,85.5186,95.5787,0.8900,0.9400,0.0300,0.7800,0.7900,0.9300,2.7128
3wgx,44,4,86.0971,95.5110,0.8900,0.9400,0.0300,0.7800,0.7950,0.9300,0.6134
3zrj,42,0,76.7338,90.7242,0.5700,0.8500,0.0200,6.1600,7.5150,0.6900,1.8297
3zrj,42,1,79.5704,90.9242,0.6200,0.8500,0.0200,5.4700,6.9800,0.7200,2.6097
3zrj,42,2,79.7966,91.3134,0.6400,0.8600,0.0200,4.7200,5.7900,0.7400,3.4492
3zrj,42,3,79.3502,91.0078,0.6600,0.8600,0.0200,4.3100,5.9200,0.7600,2.5165
3zrj,42,4,79.2631,91.0092,0.5900,0.8500,0.0200,6.1500,7.5400,0.7000,2.6146
3zrj,43,0,79.5038,91.1170,0.5900,0.8500,0.0300,6.3200,7.1500,0.6900,2.3649
3zrj,43,1,77.2993,90.7886,0.5200,0.8400,0.0200,7.3700,8.8550,0.6500,2.8432
3zrj,43,2,79.3708,91.1195,0.6500,0.8500,0.0200,4.4500,5.7250,0.7300,2.7426
3zrj,43,3,82.1523,91.8603,0.6400,0.8500,0.0300,5.1200,6.0200,0.7500,1.4303
3zrj,43,4,80.2229,91.3937,0.6200,0.8600,0.0300,5.3300,6.6350,0.7100,2.2347
3zrj,44,0,79.3300,90.9569,0.6100,0.8500,0.0200,5.9400,6.6300,0.7200,2.4838
3zrj,44,1,80.9516,91.4329,0.6800,0.8600,0.0300,4.8000,5.4850,0.7700,2.7323
3zrj,44,2,78.1069,90.8598,0.6400,0.8600,0.0200,4.9600,5.9450,0.7200,2.7268
3zrj,44,3,81.1587,91.6762,0.6800,0.8600,0.0300,4.5800,5.1950,0.7700,2.2447
3zrj,44,4,79.1039,90.7815,0.6300,0.8500,0.0200,5.3000,6.0400,0.7200,2.5707
4a2a,42,0,91.2194,92.2050,0.9500,0.9300,0.0300,0.9700,1.0350,0.9700,0.5174
4a2a,42,1,90.4095,92.2308,0.9500,0.9300,0.0300,0.9600,1.0400,0.9700,0.5127
4a2a,42,2,90.4956,92.0668,0.9500,0.9300,0.0300,0.9800,1.0600,0.9700,0.5615
4a2a,42,3,90.6981,92.0912,0.9500,0.9300,0.0300,0.9500,1.0300,0.9700,0.6041
4a2a,42,4,90.3613,92.0077,0.9500,0.9300,0.0300,0.9700,1.0450,0.9700,0.5293
4a2a,43,0,91.1760,92.4795,0.9600,0.9300,0.0300,0.9300,0.9950,0.9700,0.7009
4a2a,43,1,91.2180,92.2921,0.9600,0.9300,0.0300,0.9300,0.9900,0.9700,0.5738
4a2a,43,2,90.9121,92.3145,0.9600,0.9300,0.0300,0.9200,0.9800,0.9700,0.6442
4a2a,43,3,91.1458,92.3402,0.9500,0.9300,0.0300,0.9700,1.0400,0.9700,0.6670
4a2a,43,4,90.6369,92.0567,0.9500,0.9300,0.0300,0.9600,1.0450,0.9700,0.5928
4a2a,44,0,35.0890,86.7536,0.3300,0.8900,0.0100,11.2700,12.7800,0.4600,3.4031
4a2a,44,1,35.9786,87.5805,0.3600,0.9000,0.0100,12.3000,12.9600,0.4900,6.5080
4a2a,44,2,32.4281,86.4210,0.3200,0.9000,0.0100,13.7800,13.8400,0.4500,51.1421
4a2a,44,3,36.2445,86.8228,0.4600,0.9100,0.0100,10.5100,10.5950,0.5700,50.1037
4a2a,44,4,34.5413,86.1484,0.2900,0.8900,0.0100,13.5300,14.9150,0.4300,5.7391
4bt9,42,0,85.1120,92.8553,0.8200,0.8000,0.0200,2.3200,2.5800,0.8300,3.3905
4bt9,42,1,84.1980,92.7225,0.8000,0.8000,0.0200,2.4700,2.7800,0.8200,2.4568
4bt9,42,2,85.3929,92.7925,0.8100,0.8000,0.0200,2.4500,2.8200,0.8200,2.6952
4bt9,42,3,85.0765,92.7147,0.8100,0.8000,0.0200,2.3600,2.6850,0.8300,3.1157
4bt9,42,4,60.5555,91.5832,0.6200,0.8000,0.0200,4.2100,5.3250,0.6700,3.9373
4bt9,43,0,83.7629,92.8479,0.8100,0.8100,0.0200,2.4200,2.7600,0.8200,2.5572
4bt9,43,1,84.6909,92.8226,0.8100,0.8000,0.0200,2.4300,2.8050,0.8300,4.9318
4bt9,43,2,60.4649,92.2741,0.5200,0.8200,0.0200,4.2600,4.9750,0.6000,15.1534
4bt9,43,3,83.8620,92.3622,0.7900,0.8000,0.0200,2.5600,2.9050,0.8100,2.7296
4bt9,43,4,85.1804,92.9176,0.8200,0.8100,0.0200,2.2100,2.6250,0.8400,3.0597
4bt9,44,0,58.4198,91.1411,0.4800,0.7800,0.0200,4.8800,5.5750,0.5600,15.2928
4bt9,44,1,83.9109,92.6638,0.8100,0.8100,0.0200,2.3900,2.7400,0.8300,3.5255
4bt9,44,2,84.4707,92.6507,0.8100,0.8000,0.0200,2.3000,2.7000,0.8300,3.0089
4bt9,44,3,82.8429,92.6826,0.8000,0.8000,0.0200,2.4500,2.8050,0.8200,3.4767
4bt9,44,4,83.5904,92.5728,0.7900,0.7900,0.0200,2.4400,2.8050,0.8100,3.7756
4c5a,42,0,46.0679,91.7465,0.4500,0.9000,0.0100,9.8400,9.9250,0.5600,67.8821
4c5a,42,1,50.1515,90.5304,0.5000,0.8900,0.0100,8.9400,9.0350,0.5900,33.2781
4c5a,42,2,46.8543,91.5476,0.5400,0.9100,0.0100,7.3900,8.8150,0.6300,40.3046
4c5a,42,3,51.0443,91.4591,0.6000,0.9100,0.0100,6.6400,6.8950,0.6800,35.8173
4c5a,42,4,50.6601,90.0152,0.5600,0.8800,0.0100,6.8800,7.8450,0.6400,43.7878
4c5a,43,0,50.7366,91.5793,0.5700,0.9100,0.0100,7.5200,8.1000,0.6500,36.0922
4c5a,43,1,53.3233,91.6665,0.5900,0.9000,0.0200,6.4500,6.6400,0.6700,67.9860
4c5a,43,2,45.7628,92.2239,0.3900,0.9000,0.0100,11.0100,11.4400,0.5100,56.9948
4c5a,43,3,35.1330,90.0873,0.2300,0.8700,0.0100,15.0100,15.7600,0.3700,53.0924
4c5a,43,4,38.8773,90.2992,0.3900,0.8800,0.0100,11.0300,12.0700,0.5100,37.0147
4c5a,44,0,47.6316,90.0061,0.5300,0.8900,0.0100,7.9400,8.7600,0.6200,33.6962
4c5a,44,1,45.5285,91.3474,0.5000,0.9000,0.0100,8.7200,9.8100,0.5900,38.3605
4c5a,44,2,45.4175,90.3684,0.4900,0.8900,0.0100,8.7400,10.0050,0.5800,34.6336
4c5a,44,3,47.6285,91.3706,0.5700,0.9000,0.0100,7.3400,8.3050,0.6500,38.9853
4c5a,44,4,35.6134,90.4795,0.3700,0.8900,0.0100,11.0100,12.4650,0.4900,46.6024
4dg3,42,0,91.4634,95.1250,0.9500,0.9500,0.0300,0.9200,0.9550,0.9800,0.8107
4dg3,42,1,90.1828,95.1395,0.9500,0.9500,0.0300,0.9200,0.9550,0.9800,0.9352
4dg3,42,2,91.5759,95.1786,0.9500,0.9500,0.0300,0.9100,0.9550,0.9800,0.5429
4dg3,42,3,91.4372,95.1285,0.9500,0.9500,0.0300,0.9400,0.9800,0.9800,0.5585
4dg3,42,4,91.5188,95.0674,0.9500,0.9500,0.0300,0.9200,0.9550,0.9800,0.7549
4dg3,43,0,91.4303,95.3339,0.9500,0.9600,0.0300,0.9100,0.9450,0.9800,0.6880
4dg3,43,1,91.1736,95.1764,0.9500,0.9500,0.0300,0.9500,0.9900,0.9700,0.6695
4dg3,43,2,91.2026,95.0954,0.9500,0.9500,0.0300,0.9300,0.9750,0.9800,0.8625
4dg3,43,3,91.4213,95.3256,0.9500,0.9600,0.0300,0.9300,0.9700,0.9800,0.5688
4dg3,43,4,91.0834,94.9040,0.9500,0.9500,0.0300,0.9600,1.0050,0.9700,0.7826
4dg3,44,0,91.2498,95.1198,0.9500,0.9500,0.0300,0.9300,0.9800,0.9800,0.8347
4dg3,44,1,91.3361,95.0623,0.9500,0.9500,0.0300,0.9700,1.0050,0.9700,0.7630
4dg3,44,2,91.5052,95.1097,0.9500,0.9500,0.0300,0.9300,0.9750,0.9800,0.7315
4dg3,44,3,91.3015,95.0831,0.9500,0.9500,0.0300,0.9400,0.9800,0.9800,0.7160
4dg3,44,4,90.3597,94.9816,0.9500,0.9500,0.0300,0.9300,0.9800,0.9800,0.7689
4ep2,42,0,59.8915,94.0523,0.6200,0.9300,0.0200,3.5700,3.5950,0.7000,1.0556
4ep2,42,1,65.0135,94.4312,0.6700,0.9300,0.0300,3.0900,3.6950,0.7400,12.7635
4ep2,42,2,65.3312,94.4091,0.6800,0.9300,0.0300,3.0200,3.6200,0.7500,12.7811
4ep2,42,3,65.0627,94.4462,0.6800,0.9300,0.0300,2.9900,3.6200,0.7400,12.8423
4ep2,42,4,65.1455,94.4255,0.6900,0.9300,0.0300,3.0700,3.6500,0.7600,12.7829
4ep2,43,0,63.8988,94.1968,0.6700,0.9300,0.0300,3.2000,3.8000,0.7400,12.7833
4ep2,43,1,51.1438,93.2683,0.4900,0.9200,0.0200,4.8400,4.8600,0.5900,2.8284
4ep2,43,2,63.9305,94.2451,0.6700,0.9300,0.0300,3.1900,3.7600,0.7400,12.7091
4ep2,43,3,64.4102,94.3845,0.6700,0.9300,0.0300,3.0800,3.7200,0.7400,12.8928
4ep2,43,4,64.2302,94.2658,0.6700,0.9300,0.0300,3.1600,3.7500,0.7400,12.8903
4ep2,44,0,63.2277,94.1469,0.6600,0.9300,0.0200,3.2200,3.8650,0.7300,12.8864
4ep2,44,1,63.5548,94.2208,0.6700,0.9300,0.0300,3.1500,3.7400,0.7400,12.8188
4ep2,44,2,60.7722,94.1007,0.6200,0.9300,0.0200,3.3600,3.5250,0.7000,0.8706
4ep2,44,3,64.6140,94.2895,0.6800,0.9300,0.0300,3.0900,3.7050,0.7400,12.8460
4ep2,44,4,64.2145,94.2055,0.6700,0.9300,0.0300,3.0800,3.7150,0.7400,12.7868
4fii,42,0,89.8236,95.2626,0.9600,0.9500,0.0300,1.0500,1.1700,0.9700,0.8258
4fii,42,1,90.9316,95.1933,0.9600,0.9500,0.0300,1.1100,1.1750,0.9600,0.8516
4fii,42,2,90.9498,95.7128,0.9600,0.9500,0.0300,1.0400,1.1200,0.9700,0.8326
4fii,42,3,91.3798,95.6352,0.9600,0.9500,0.0300,1.0000,1.0800,0.9700,0.9364
4fii,42,4,91.1364,95.6955,0.9600,0.9500,0.0300,1.0000,1.0750,0.9700,0.9724
4fii,43,0,90.2952,95.4099,0.9600,0.9500,0.0300,1.0700,1.1750,0.9600,0.9550
4fii,43,1,91.0764,96.0098,0.9600,0.9600,0.0300,0.9900,1.0650,0.9700,0.7546
4fii,43,2,91.3064,95.8014,0.9600,0.9500,0.0300,1.0000,1.0700,0.9700,0.9323
4fii,43,3,91.2686,95.7480,0.9600,0.9600,0.0300,1.0300,1.1050,0.9700,0.8144
4fii,43,4,90.9388,95.6665,0.9600,0.9500,0.0300,1.0700,1.1600,0.9700,0.7965
4fii,44,0,90.7920,95.5328,0.9600,0.9500,0.0300,1.1100,1.2000,0.9700,0.8097
4fii,44,1,90.7600,95.7275,0.9600,0.9500,0.0300,1.0900,1.1950,0.9700,0.7578
4fii,44,2,90.9072,95.9639,0.9600,0.9500,0.0300,1.1200,1.2200,0.9700,0.8669
4fii,44,3,91.2080,95.6355,0.9600,0.9500,0.0300,1.0800,1.1600,0.9700,0.8962
4fii,44,4,90.7862,95.6748,0.9600,0.9500,0.0300,1.0700,1.1850,0.9700,0.9200
4gq6,42,0,74.8875,94.9856,0.8700,0.9600,0.0200,1.0500,1.1300,0.9100,1.8453
4gq6,42,1,76.0052,95.2125,0.8800,0.9600,0.0200,1.0100,1.1000,0.9200,1.6536
4gq6,42,2,73.4938,95.0808,0.8600,0.9600,0.0200,1.0300,1.1250,0.9000,2.3768
4gq6,42,3,75.4556,95.0672,0.8800,0.9600,0.0200,1.0400,1.1200,0.9100,1.5185
4gq6,42,4,75.4749,95.0863,0.8800,0.9500,0.0200,1.0100,1.1000,0.9100,1.7316
4gq6,43,0,75.5899,95.0908,0.8800,0.9600,0.0200,1.0300,1.1200,0.9100,1.6568
4gq6,43,1,76.0859,95.1474,0.8800,0.9600,0.0200,1.0000,1.0950,0.9100,1.6891
4gq6,43,2,75.9168,95.3186,0.8900,0.9600,0.0200,0.9600,1.0400,0.9200,1.6434
4gq6,43,3,74.9113,94.8730,0.8700,0.9600,0.0200,0.9900,1.0800,0.9100,1.9672
4gq6,43,4,75.1056,95.1511,0.8700,0.9600,0.0200,1.0000,1.1000,0.9100,1.8666
4gq6,44,0,74.5658,94.8780,0.8700,0.9600,0.0200,1.0300,1.1100,0.9100,1.8132
4gq6,44,1,75.2116,95.0954,0.8800,0.9600,0.0200,0.9900,1.0750,0.9100,1.8378
4gq6,44,2,75.2271,95.0734,0.8800,0.9600,0.0200,0.9900,1.0750,0.9100,1.8063
4gq6,44,3,75.7757,94.8098,0.8800,0.9500,0.0200,1.0300,1.1150,0.9100,1.5314
4gq6,44,4,75.3620,95.1872,0.8800,0.9600,0.0200,0.9700,1.0550,0.9100,1.8415
4hdq,42,0,83.3800,92.9643,0.9300,0.9400,0.0300,0.8400,0.9400,0.9400,2.6632
4hdq,42,1,83.4285,93.2539,0.9400,0.9500,0.0300,0.8300,0.9400,0.9500,2.5876
4hdq,42,2,83.7202,93.5663,0.9400,0.9500,0.0300,0.8300,0.9500,0.9500,2.8518
4hdq,42,3,83.3981,92.8806,0.9300,0.9400,0.0300,0.8600,0.9700,0.9400,2.6092
4hdq,42,4,83.3607,92.9062,0.9300,0.9400,0.0300,0.8600,0.9650,0.9400,2.7574
4hdq,43,0,83.2481,92.9156,0.9300,0.9400,0.0300,0.8500,0.9600,0.9400,2.7012
4hdq,43,1,83.4604,93.7789,0.9500,0.9500,0.0300,0.8100,0.9050,0.9600,2.9523
4hdq,43,2,83.1524,92.7999,0.9300,0.9400,0.0300,0.8500,0.9550,0.9400,2.4976
4hdq,43,3,83.6813,93.5249,0.9400,0.9500,0.0300,0.8200,0.9250,0.9500,2.5690
4hdq,43,4,83.7430,93.4914,0.9400,0.9500,0.0300,0.8200,0.9300,0.9500,2.8245
4hdq,44,0,83.1443,93.0096,0.9300,0.9400,0.0300,0.8400,0.9700,0.9400,2.3576
4hdq,44,1,83.9459,93.7900,0.9400,0.9500,0.0300,0.8200,0.9100,0.9500,2.6763
4hdq,44,2,82.7739,93.5637,0.9300,0.9400,0.0300,0.8300,0.9450,0.9400,2.8140
4hdq,44,3,83.8041,93.3722,0.9400,0.9400,0.0300,0.8400,0.9450,0.9400,2.6611
4hdq,44,4,83.8215,93.3622,0.9400,0.9400,0.0300,0.8300,0.9400,0.9500,2.8705
4hom,42,0,45.0918,93.7955,0.7300,0.9400,0.0100,2.6000,2.8900,0.7800,8.5315
4hom,42,1,46.5518,93.5813,0.7300,0.9200,0.0100,2.4100,2.7900,0.7700,8.4660
4hom,42,2,44.8412,93.8546,0.7400,0.9400,0.0100,2.4900,2.9850,0.7900,8.5680
4hom,42,3,49.9192,93.8311,0.7900,0.9200,0.0100,2.4700,2.8200,0.8200,8.1745
4hom,42,4,42.1335,93.4841,0.7100,0.9400,0.0100,2.6000,3.0850,0.7600,7.3743
4hom,43,0,37.0257,93.0791,0.6700,0.9300,0.0100,4.1400,5.6650,0.7300,7.8577
4hom,43,1,37.0773,93.3385,0.6600,0.9400,0.0100,3.4600,4.2600,0.7200,8.8571
4hom,43,2,42.8356,93.5119,0.7400,0.9400,0.0100,3.3700,4.0050,0.7900,8.1643
4hom,43,3,38.4983,93.4279,0.6800,0.9400,0.0100,3.3900,4.2550,0.7400,8.7538
4hom,43,4,38.1748,93.4981,0.6800,0.9400,0.0100,3.6300,4.3050,0.7400,9.3677
4hom,44,0,47.1717,94.1889,0.7800,0.9500,0.0100,2.6300,3.1050,0.8200,8.0492
4hom,44,1,47.6532,94.2200,0.7800,0.9500,0.0100,2.4900,3.0050,0.8200,7.6277
4hom,44,2,44.5552,93.8989,0.7200,0.9400,0.0100,2.6100,3.0350,0.7700,8.3519
4hom,44,3,43.8993,93.8552,0.7200,0.9400,0.0100,2.6200,3.1400,0.7700,7.7023
4hom,44,4,41.9704,93.8987,0.7100,0.9400,0.0100,2.6200,3.2500,0.7600,9.7873
4iga,42,0,69.3798,89.2912,0.5800,0.8800,0.0300,3.4300,4.3250,0.7000,13.6142
4iga,42,1,62.1278,87.4537,0.3900,0.8400,0.0300,6.3900,7.2750,0.5400,14.5428
4iga,42,2,65.0868,86.6930,0.4900,0.8500,0.0300,4.8300,6.0550,0.6300,10.2161
4iga,42,3,67.0443,88.6269,0.4700,0.8500,0.0300,4.7500,5.6250,0.6100,14.2893
4iga,42,4,63.5165,86.7403,0.3700,0.8400,0.0300,6.3000,7.2350,0.5200,13.8326
4iga,43,0,65.7859,87.7592,0.4100,0.8500,0.0300,5.7100,6.3850,0.5500,14.9259
4iga,43,1,66.0652,87.7523,0.4500,0.8400,0.0300,4.6100,5.7300,0.5900,14.4502
4iga,43,2,64.0286,87.8212,0.4300,0.8500,0.0300,5.5400,6.4350,0.5800,2.4935
4iga,43,3,63.4846,86.6274,0.4100,0.8200,0.0300,6.0400,6.9700,0.5400,14.5288
4iga,43,4,62.7362,86.7999,0.4300,0.8400,0.0300,5.3900,6.4850,0.5700,15.0838
4iga,44,0,66.5798,88.3604,0.4400,0.8500,0.0300,4.9000,5.8450,0.5800,14.2847
4iga,44,1,65.4426,88.0482,0.4500,0.8500,0.0300,4.8100,5.6100,0.5900,5.7986
4iga,44,2,64.9566,88.1305,0.4200,0.8400,0.0300,5.4200,6.3450,0.5600,14.6186
4iga,44,3,66.9013,88.5741,0.4700,0.8500,0.0300,4.6500,5.7300,0.6000,14.8711
4iga,44,4,61.4086,86.1917,0.3800,0.8300,0.0200,5.8700,7.0250,0.5300,10.8624
4j2c,42,0,88.2633,93.2548,0.8500,0.8900,0.0300,0.9800,1.0450,0.9100,0.6378
4j2c,42,1,86.9020,92.6866,0.8400,0.8800,0.0300,1.0600,1.1400,0.9000,1.0193
4j2c,42,2,87.4595,93.3252,0.8500,0.8900,0.0300,0.9800,1.0900,0.9100,0.5924
4j2c,42,3,87.7005,93.3151,0.8500,0.8900,0.0300,0.9700,1.0600,0.9100,0.7088
4j2c,42,4,88.3019,93.3837,0.8600,0.9000,0.0300,1.0000,1.0450,0.9200,0.5754
4j2c,43,0,89.1491,93.6752,0.8700,0.9000,0.0300,0.9400,0.9850,0.9200,0.8320
4j2c,43,1,87.7293,93.0325,0.8500,0.8900,0.0300,1.0300,1.1050,0.9100,0.6902
4j2c,43,2,88.6365,93.9552,0.8700,0.9000,0.0300,0.9200,0.9900,0.9300,0.8726
4j2c,43,3,88.2284,93.6794,0.8700,0.9000,0.0300,1.0000,1.0450,0.9200,0.8278
4j2c,43,4,88.0809,93.5158,0.8600,0.8900,0.0300,0.9500,1.0350,0.9200,0.9895
4j2c,44,0,87.3182,92.7724,0.8500,0.8900,0.0300,1.0800,1.1300,0.9100,0.6872
4j2c,44,1,88.5925,93.5582,0.8700,0.9000,0.0300,0.9600,1.0000,0.9300,0.7298
4j2c,44,2,87.7065,93.2236,0.8600,0.9000,0.0300,1.0100,1.0850,0.9200,0.6172
4j2c,44,3,87.9241,93.4709,0.8600,0.8900,0.0300,0.9700,1.0900,0.9100,1.1461
4j2c,44,4,88.2577,93.4470,0.8700,0.9000,0.0300,0.9800,1.0450,0.9300,0.6745
4j8b,42,0,80.7376,95.1483,0.9000,0.9500,0.0300,1.6900,2.0600,0.9200,0.5863
4j8b,42,1,80.7438,95.0454,0.8900,0.9500,0.0300,1.6300,2.0550,0.9100,0.8810
4j8b,42,2,80.4494,95.0168,0.8800,0.9500,0.0300,1.8100,2.2400,0.9000,0.9572
4j8b,42,3,80.7962,94.9260,0.8900,0.9500,0.0300,1.7200,2.1300,0.9100,0.7481
4j8b,42,4,80.4780,95.1614,0.8900,0.9500,0.0300,1.7600,2.1800,0.9100,1.0328
4j8b,43,0,76.4862,94.7708,0.8500,0.9400,0.0200,2.1700,2.8350,0.8800,0.8301
4j8b,43,1,76.7422,95.3361,0.8800,0.9500,0.0300,1.8700,2.4000,0.9000,0.8978
4j8b,43,2,76.2442,94.7954,0.8600,0.9400,0.0300,1.9900,2.5700,0.8900,1.1049
4j8b,43,3,78.6914,95.1210,0.8900,0.9500,0.0300,1.7200,2.1750,0.9100,0.9277
4j8b,43,4,75.5768,94.9023,0.8600,0.9500,0.0200,2.1300,2.6750,0.8900,0.6955
4j8b,44,0,76.8300,93.8758,0.8600,0.9400,0.0300,2.1100,2.6550,0.8800,0.9338
4j8b,44,1,76.8840,94.3487,0.8700,0.9500,0.0300,1.9100,2.4200,0.9000,0.5482
4j8b,44,2,74.7010,93.8666,0.8500,0.9400,0.0200,2.1900,2.8400,0.8800,0.9657
4j8b,44,3,75.8858,94.2792,0.8600,0.9500,0.0300,2.0600,2.5900,0.8900,0.6952
4j8b,44,4,75.7572,93.8457,0.8500,0.9400,0.0200,2.1500,2.6750,0.8800,0.6393
4leb,42,0,84.4646,95.5591,0.8800,0.9300,0.0300,1.8000,2.0000,0.9000,3.4931
4leb,42,1,83.0386,95.4265,0.8500,0.9200,0.0300,2.1500,2.3450,0.8700,3.4445
4leb,42,2,84.0790,95.4658,0.8600,0.9200,0.0300,2.0300,2.1850,0.8900,3.4435
4leb,42,3,83.0944,95.4839,0.8500,0.9300,0.0300,2.2200,2.3850,0.8700,3.3333
4leb,42,4,84.0936,95.5035,0.8700,0.9300,0.0300,1.9400,2.1250,0.8900,3.3253
4leb,43,0,84.8354,95.6818,0.8800,0.9300,0.0300,1.9100,2.0900,0.9000,3.3455
4leb,43,1,84.3880,95.6110,0.8700,0.9300,0.0300,1.9200,2.1100,0.8900,3.4507
4leb,43,2,84.1298,95.5404,0.8500,0.9200,0.0300,2.1200,2.2950,0.8800,3.4399
4leb,43,3,83.8770,95.4944,0.8600,0.9200,0.0300,2.0100,2.1950,0.8900,3.4240
4leb,43,4,83.1146,95.5260,0.8500,0.9200,0.0300,2.2400,2.3900,0.8700,3.4578
4leb,44,0,84.0900,95.6670,0.8600,0.9300,0.0300,2.0100,2.1700,0.8900,3.4239
4leb,44,1,83.1782,95.5553,0.8500,0.9300,0.0300,2.2000,2.3300,0.8700,3.3872
4leb,44,2,84.1444,95.5549,0.8700,0.9300,0.0300,2.0300,2.1650,0.8900,3.3172
4leb,44,3,83.6518,95.4707,0.8700,0.9200,0.0300,1.9900,2.1500,0.8900,3.4442
4leb,44,4,83.0088,95.4396,0.8600,0.9200,0.0300,2.1100,2.2950,0.8800,3.4623
4lk9,42,0,89.6789,91.7309,0.9000,0.8900,0.0300,0.8600,0.8850,0.9500,2.0781
4lk9,42,1,90.1975,91.7842,0.9000,0.8900,0.0400,0.8400,0.8650,0.9500,0.8917
4lk9,42,2,89.8476,92.2173,0.8900,0.8900,0.0300,0.8200,0.8450,0.9400,2.3223
4lk9,42,3,88.5055,92.3276,0.9000,0.8900,0.0300,0.8500,0.8700,0.9500,1.4161
4lk9,42,4,89.0235,91.5607,0.8900,0.8800,0.0300,0.8700,0.8750,0.9400,1.8852
4lk9,43,0,91.2799,92.8034,0.9100,0.9000,0.0400,0.8400,0.8500,0.9700,0.5390
4lk9,43,1,88.0005,90.9645,0.8900,0.8800,0.0300,0.9400,0.9400,0.9400,1.4506
4lk9,43,2,89.2968,91.8057,0.8900,0.8800,0.0300,0.8600,0.8800,0.9400,0.8365
4lk9,43,3,90.4511,92.2167,0.9100,0.8900,0.0300,0.8400,0.8500,0.9600,1.6995
4lk9,43,4,88.6371,92.2886,0.8800,0.8900,0.0300,0.8400,0.8600,0.9300,2.0723
4lk9,44,0,90.2837,92.8456,0.9100,0.9000,0.0300,0.8300,0.8550,0.9500,2.0305
4lk9,44,1,89.8619,92.3089,0.9000,0.9000,0.0300,0.8400,0.8800,0.9500,1.8180
4lk9,44,2,87.3937,90.5146,0.8900,0.8800,0.0300,0.9100,0.9300,0.9400,1.2132
4lk9,44,3,90.0684,91.9296,0.9100,0.8900,0.0300,0.8300,0.8500,0.9500,0.8933
4lk9,44,4,89.0655,91.5733,0.8900,0.8900,0.0300,0.8500,0.8600,0.9700,1.9195
4lzf,42,0,61.4782,90.5810,0.4800,0.8200,0.0100,6.7300,7.0950,0.5900,18.8306
4lzf,42,1,69.5329,91.5924,0.6200,0.8200,0.0200,5.0300,5.3500,0.7000,6.6018
4lzf,42,2,59.4231,90.4048,0.4500,0.8200,0.0100,6.7400,7.1850,0.5700,18.9919
4lzf,42,3,54.9060,89.6170,0.3600,0.8000,0.0100,8.3900,8.6950,0.4900,18.5504
4lzf,42,4,60.9477,90.6680,0.4800,0.8200,0.0100,6.5600,7.1150,0.5800,19.1483
4lzf,43,0,81.6981,94.0041,0.7900,0.8400,0.0200,1.2500,1.3700,0.8400,2.8864
4lzf,43,1,82.2692,94.2312,0.8000,0.8500,0.0200,1.2100,1.3100,0.8500,2.4985
4lzf,43,2,83.3132,94.3084,0.8200,0.8500,0.0200,1.2300,1.2800,0.8700,3.4853
4lzf,43,3,80.5225,93.9122,0.7800,0.8400,0.0200,1.2800,1.4250,0.8300,2.3803
4lzf,43,4,80.3605,94.0970,0.7700,0.8500,0.0200,1.2400,1.3500,0.8300,2.7779
4lzf,44,0,53.2937,89.7010,0.4400,0.8000,0.0100,6.0500,6.7250,0.5500,6.6827
4lzf,44,1,57.7215,90.0732,0.4100,0.8000,0.0100,8.1000,8.2600,0.5300,18.8435
4lzf,44,2,50.1137,89.1804,0.3300,0.7900,0.0100,9.1300,9.5300,0.4600,19.3882
4lzf,44,3,61.3028,90.6116,0.4700,0.8100,0.0100,6.7500,7.2100,0.5800,7.6262
4lzf,44,4,61.4191,90.4896,0.4600,0.8100,0.0100,6.8200,7.1400,0.5700,18.5702
4m5s,42,0,89.2620,94.0808,0.8400,0.8600,0.0300,1.0000,1.1500,0.9000,2.3204
4m5s,42,1,90.0202,94.2836,0.8400,0.8700,0.0300,1.0300,1.1600,0.9000,1.7842
4m5s,42,2,90.3848,94.4088,0.8500,0.8700,0.0300,0.9500,1.0550,0.9100,1.9796
4m5s,42,3,89.3110,94.2241,0.8400,0.8600,0.0300,0.9800,1.1300,0.9000,1.7738
4m5s,42,4,90.2018,94.3581,0.8500,0.8700,0.0300,0.9400,1.0300,0.9100,2.1261
4m5s,43,0,90.4176,94.2732,0.8600,0.8600,0.0300,0.9000,1.0100,0.9100,2.2020
4m5s,43,1,90.7478,94.2512,0.8500,0.8600,0.0300,0.9700,1.0650,0.9100,1.9857
4m5s,43,2,88.9207,93.9311,0.8300,0.8500,0.0300,1.0500,1.2200,0.8900,2.2297
4m5s,43,3,88.9818,94.0263,0.8300,0.8600,0.0300,1.0400,1.2250,0.8900,1.8382
4m5s,43,4,90.8723,94.4761,0.8600,0.8700,0.0300,0.9200,1.0100,0.9100,1.8271
4m5s,44,0,90.7357,94.5709,0.8500,0.8600,0.0300,0.9800,1.1400,0.9000,2.0176
4m5s,44,1,89.7395,94.2719,0.8500,0.8600,0.0300,1.0000,1.1250,0.9000,1.9358
4m5s,44,2,90.5830,94.6020,0.8500,0.8700,0.0300,0.9500,1.0300,0.9100,1.8070
