method,native,pdb,seed,id,dockq_score,fnat,lrmsd,irmsd
nomsa_template,2lsi,2lsi,44,1,0.585,0.829,6.177,2.458
nomsa_template,2lsi,2lsi,43,2,0.607,0.771,5.126,2.21
nomsa_template,2lsi,2lsi,44,0,0.636,0.8,5.171,1.929
nomsa_template,2m0v,2m0v,42,4,0.759,0.92,3.496,1.498
nomsa_template,2m0v,2m0v,42,2,0.736,0.88,3.821,1.514
nomsa_template,2m0v,2m0v,43,0,0.728,0.84,3.617,1.509
nomsa_template,2m0v,2m0v,43,3,0.754,0.84,3.155,1.375
nomsa_template,2m0v,2m0v,42,3,0.73,0.84,3.557,1.501
nomsa_template,2m0v,2m0v,44,1,0.766,0.96,3.749,1.497
nomsa_template,2m0v,2m0v,44,3,0.714,0.8,3.756,1.488
nomsa_template,2m0v,2m0v,43,2,0.722,0.84,3.858,1.507
nomsa_template,2m0v,2m0v,43,1,0.773,0.92,3.127,1.443
nomsa_template,2nnu,2nnu,42,0,0.712,0.917,4.271,1.761
nomsa_template,2m0v,2m0v,44,2,0.741,0.84,3.218,1.472
nomsa_template,2m0v,2m0v,43,4,0.741,0.88,3.599,1.512
nomsa_template,2m0v,2m0v,44,0,0.728,0.84,3.743,1.478
nomsa_template,2nnu,2nnu,42,3,0.719,0.917,4.292,1.678
nomsa_template,2o9v,2o9v,42,1,0.968,0.96,0.612,0.346
nomsa_template,2nnu,2nnu,42,2,0.699,0.861,4.0,1.773
nomsa_template,2nnu,2nnu,43,3,0.72,0.889,3.804,1.702
nomsa_template,2o9v,2o9v,42,3,0.963,0.96,0.712,0.396
nomsa_template,2o9v,2o9v,42,0,0.961,0.96,0.908,0.395
nomsa_template,2o9v,2o9v,42,4,0.972,0.96,0.446,0.311
nomsa_template,2nnu,2nnu,43,2,0.706,0.889,4.002,1.792
nomsa_template,2o9v,2o9v,43,3,0.971,0.96,0.574,0.319
nomsa_template,2m0v,2m0v,44,4,0.744,0.88,3.638,1.48
nomsa_template,2nnu,2nnu,42,4,0.705,0.861,3.584,1.818
nomsa_template,2o9v,2o9v,43,0,0.967,0.96,0.681,0.357
nomsa_template,2nnu,2nnu,44,3,0.697,0.861,3.998,1.79
nomsa_template,2o9v,2o9v,43,2,0.972,0.96,0.631,0.298
nomsa_template,2nnu,2nnu,42,1,0.754,0.944,3.795,1.547
nomsa_template,2nnu,2nnu,43,1,0.685,0.861,4.298,1.851
nomsa_template,2nnu,2nnu,43,4,0.701,0.861,3.797,1.807
nomsa_template,2nnu,2nnu,44,0,0.728,0.889,3.554,1.683
nomsa_template,2o9v,2o9v,43,1,0.972,0.96,0.57,0.306
nomsa_template,2o9v,2o9v,43,4,0.968,0.96,0.68,0.345
nomsa_template,2nnu,2nnu,44,4,0.73,0.889,3.623,1.64
nomsa_template,2o9v,2o9v,42,2,0.974,0.96,0.448,0.287
nomsa_template,2nnu,2nnu,43,0,0.68,0.833,4.227,1.821
nomsa_template,2nnu,2nnu,44,2,0.732,0.917,3.684,1.697
nomsa_template,2o9v,2o9v,44,0,0.975,0.96,0.41,0.276
nomsa_template,2o9v,2o9v,44,3,0.96,0.92,0.45,0.289
nomsa_template,2nnu,2nnu,44,1,0.715,0.889,3.806,1.755
nomsa_template,2o9v,2o9v,44,2,0.986,1.0,0.473,0.301
nomsa_template,2o9v,2o9v,44,4,0.972,0.96,0.584,0.304
nomsa_template,2o9v,2o9v,44,1,0.972,0.96,0.525,0.303
nomsa_template,2p1o,2p1o,42,0,0.352,0.4,8.524,3.482
nomsa_template,2p1o,2p1o,42,4,0.329,0.222,7.112,3.252
nomsa_template,2qos,2qos,42,3,0.915,0.868,0.575,0.551
nomsa_template,2qos,2qos,42,0,0.921,0.868,0.44,0.503
nomsa_template,2qos,2qos,44,2,0.937,0.906,0.459,0.473
nomsa_template,2qos,2qos,43,0,0.905,0.849,0.536,0.577
nomsa_template,2qos,2qos,42,1,0.93,0.868,0.572,0.425
nomsa_template,2qos,2qos,43,1,0.908,0.887,0.602,0.647
nomsa_template,2qos,2qos,42,2,0.895,0.868,0.563,0.696
nomsa_template,2p1o,2p1o,42,3,0.4,0.422,6.823,3.309
nomsa_template,2qos,2qos,42,4,0.922,0.887,0.48,0.546
nomsa_template,2qos,2qos,43,3,0.906,0.887,0.38,0.67
nomsa_template,2qos,2qos,43,4,0.933,0.868,0.516,0.397
nomsa_template,2qos,2qos,43,2,0.938,0.925,0.514,0.521
nomsa_template,2p1o,2p1o,42,1,0.358,0.333,7.314,3.348
nomsa_template,2qos,2qos,44,3,0.918,0.868,0.543,0.529
nomsa_template,2p1o,2p1o,43,0,0.295,0.267,8.835,3.736
nomsa_template,2p1o,2p1o,43,3,0.306,0.267,8.542,3.528
nomsa_template,2r7g,2r7g,42,0,0.899,0.86,0.995,0.631
nomsa_template,2p1o,2p1o,44,0,0.399,0.333,6.084,2.979
nomsa_template,2p1o,2p1o,44,4,0.351,0.333,7.225,3.729
nomsa_template,2qos,2qos,44,1,0.929,0.887,0.508,0.487
nomsa_template,2qos,2qos,44,4,0.915,0.906,0.496,0.645
nomsa_template,2p1o,2p1o,43,1,0.354,0.289,6.99,3.226
nomsa_template,2p1o,2p1o,43,4,0.365,0.289,6.725,3.093
nomsa_template,2qos,2qos,44,0,0.912,0.868,0.424,0.578
nomsa_template,2p1o,2p1o,42,2,0.299,0.267,8.738,3.671
nomsa_template,2r7g,2r7g,42,1,0.895,0.86,0.763,0.669
nomsa_template,2r7g,2r7g,43,0,0.9,0.86,0.618,0.642
nomsa_template,2p1o,2p1o,43,2,0.347,0.267,6.78,3.39
nomsa_template,2r7g,2r7g,44,2,0.891,0.84,0.59,0.659
nomsa_template,2r7g,2r7g,42,3,0.909,0.88,0.722,0.619
nomsa_template,2r7g,2r7g,43,2,0.898,0.86,0.763,0.652
nomsa_template,2r7g,2r7g,44,1,0.896,0.84,0.747,0.619
nomsa_template,2r7g,2r7g,42,4,0.901,0.86,0.679,0.633
nomsa_template,2r7g,2r7g,43,3,0.883,0.82,0.894,0.654
nomsa_template,2rol,2rol,42,2,0.706,0.781,3.878,1.471
nomsa_template,2p1o,2p1o,44,2,0.278,0.2,8.552,3.743
nomsa_template,2rol,2rol,42,0,0.802,0.844,2.194,1.163
nomsa_template,2rol,2rol,43,1,0.324,0.312,8.471,3.477
nomsa_template,2p1o,2p1o,44,3,0.276,0.244,9.091,4.121
nomsa_template,2r7g,2r7g,42,2,0.902,0.86,0.796,0.615
nomsa_template,2rol,2rol,42,4,0.149,0.094,13.948,4.979
nomsa_template,2r7g,2r7g,43,1,0.884,0.84,0.973,0.692
nomsa_template,2rol,2rol,44,2,0.058,0.062,26.882,10.644
nomsa_template,2p1o,2p1o,44,1,0.267,0.244,9.575,4.173
nomsa_template,2rol,2rol,43,4,0.212,0.156,11.187,4.164
nomsa_template,2rol,2rol,42,3,0.035,0.0,27.592,10.798
nomsa_template,2rol,2rol,44,0,0.609,0.688,5.021,1.849
nomsa_template,2rol,2rol,43,0,0.718,0.781,3.5,1.448
nomsa_template,2rol,2rol,44,1,0.758,0.812,3.036,1.29
nomsa_template,2r7g,2r7g,43,4,0.905,0.86,0.857,0.593
nomsa_template,2r7g,2r7g,44,0,0.888,0.84,0.773,0.672
nomsa_template,2rol,2rol,44,3,0.071,0.0,18.6,7.243
nomsa_template,2rol,2rol,42,1,0.243,0.156,9.36,4.03
nomsa_template,2rol,2rol,43,3,0.122,0.094,15.636,6.912
nomsa_template,2rol,2rol,43,2,0.217,0.125,10.416,3.955
nomsa_template,2v8c,2v8c,42,2,0.878,0.943,1.714,0.913
nomsa_template,2rol,2rol,44,4,0.276,0.188,8.816,3.456
nomsa_template,2v8c,2v8c,42,1,0.897,0.943,1.462,0.801
nomsa_template,2v8c,2v8c,42,3,0.894,0.943,1.507,0.818
nomsa_template,2r7g,2r7g,44,3,0.896,0.84,0.805,0.61
nomsa_template,2v8c,2v8c,42,4,0.368,0.343,7.689,2.89
nomsa_template,2v8c,2v8c,43,0,0.937,0.971,0.786,0.633
nomsa_template,2r7g,2r7g,44,4,0.895,0.84,0.792,0.623
nomsa_template,2v8c,2v8c,44,0,0.88,0.943,1.704,0.899
nomsa_template,2v8c,2v8c,43,2,0.879,0.914,1.534,0.856
nomsa_template,2v8c,2v8c,42,0,0.911,0.943,1.169,0.73
nomsa_template,2v8c,2v8c,44,1,0.903,0.943,1.25,0.776
nomsa_template,2v8c,2v8c,43,4,0.909,0.943,1.297,0.732
nomsa_template,2v8c,2v8c,43,1,0.889,0.943,1.611,0.847
nomsa_template,2v8c,2v8c,44,3,0.91,0.914,0.913,0.682
nomsa_template,2v8c,2v8c,44,2,0.876,0.914,1.618,0.868
nomsa_template,2vzg,2vzg,42,0,0.771,0.75,2.241,1.156
nomsa_template,2v8c,2v8c,43,3,0.92,0.943,0.987,0.675
nomsa_template,2vzg,2vzg,42,1,0.8,0.821,2.155,1.131
nomsa_template,2vzg,2vzg,42,4,0.786,0.821,2.333,1.205
nomsa_template,2vzg,2vzg,43,1,0.784,0.821,2.396,1.215
nomsa_template,2v8c,2v8c,44,4,0.917,0.943,0.916,0.704
nomsa_template,2vzg,2vzg,43,3,0.787,0.821,2.326,1.202
nomsa_template,2xcb,2xcb,42,0,0.94,0.886,0.94,0.358
nomsa_template,2vzg,2vzg,42,2,0.11,0.036,14.539,7.322
nomsa_template,2vzg,2vzg,44,1,0.802,0.821,2.154,1.113
nomsa_template,2xcb,2xcb,42,4,0.948,0.914,0.944,0.37
nomsa_template,2vzg,2vzg,44,3,0.829,0.857,1.956,1.029
nomsa_template,2vzg,2vzg,43,4,0.79,0.786,2.182,1.111
nomsa_template,2xcb,2xcb,42,2,0.947,0.914,0.915,0.387
nomsa_template,2vzg,2vzg,44,0,0.793,0.821,2.249,1.164
nomsa_template,2vzg,2vzg,42,3,0.121,0.071,14.608,7.353
nomsa_template,2vzg,2vzg,43,2,0.797,0.821,2.186,1.143
nomsa_template,2vzg,2vzg,44,2,0.79,0.821,2.321,1.181
nomsa_template,2xcb,2xcb,42,1,0.928,0.857,0.951,0.384
nomsa_template,2xcb,2xcb,43,0,0.95,0.914,0.917,0.357
nomsa_template,2vzg,2vzg,43,0,0.773,0.786,2.363,1.208
nomsa_template,2vzg,2vzg,44,4,0.793,0.821,2.274,1.161
nomsa_template,2xcb,2xcb,43,2,0.939,0.886,0.953,0.364
nomsa_template,2xcb,2xcb,42,3,0.947,0.914,0.96,0.381
nomsa_template,2xcb,2xcb,43,3,0.948,0.914,0.921,0.37
nomsa_template,2xcb,2xcb,44,1,0.936,0.886,1.029,0.395
nomsa_template,2xcb,2xcb,43,4,0.95,0.914,0.946,0.353
nomsa_template,2xcb,2xcb,43,1,0.939,0.886,0.964,0.364
nomsa_template,2xcb,2xcb,44,0,0.942,0.886,0.868,0.337
nomsa_template,2xpn,2xpn,42,3,0.797,0.915,2.638,1.317
nomsa_template,2xcb,2xcb,44,4,0.948,0.914,0.964,0.368
nomsa_template,2xcb,2xcb,44,3,0.948,0.914,0.945,0.373
nomsa_template,2xcb,2xcb,44,2,0.949,0.914,0.945,0.36
nomsa_template,2xpn,2xpn,44,0,0.875,0.979,1.896,0.996
nomsa_template,2xpn,2xpn,42,1,0.844,0.936,2.185,1.084
nomsa_template,2xpn,2xpn,43,1,0.819,0.915,2.333,1.197
nomsa_template,2xpn,2xpn,42,2,0.853,0.936,2.052,1.037
nomsa_template,2xpn,2xpn,42,0,0.82,0.894,2.281,1.14
nomsa_template,2xpn,2xpn,43,0,0.822,0.894,2.323,1.119
nomsa_template,2xpn,2xpn,43,3,0.778,0.957,3.101,1.52
nomsa_template,2xpn,2xpn,42,4,0.853,0.936,2.059,1.031
nomsa_template,2xpn,2xpn,44,1,0.857,0.957,2.115,1.047
nomsa_template,2xpn,2xpn,44,2,0.859,0.957,2.097,1.039
nomsa_template,2xpn,2xpn,43,2,0.823,0.915,2.374,1.161
nomsa_template,2xpn,2xpn,44,4,0.835,0.957,2.39,1.175
nomsa_template,2ymt,2ymt,42,2,0.953,0.935,1.014,0.388
nomsa_template,2xpn,2xpn,44,3,0.855,0.957,2.157,1.056
nomsa_template,2xpn,2xpn,43,4,0.851,0.936,2.071,1.045
nomsa_template,2ymt,2ymt,43,0,0.989,1.0,0.564,0.259
nomsa_template,2ymt,2ymt,42,4,0.952,0.935,1.022,0.392
nomsa_template,2ymt,2ymt,42,0,0.978,0.968,0.568,0.266
nomsa_template,2ymt,2ymt,42,3,0.976,0.968,0.585,0.28
nomsa_template,2ymt,2ymt,42,1,0.952,0.935,1.058,0.391
nomsa_template,2ymt,2ymt,43,3,0.966,0.935,0.594,0.279
nomsa_template,2xrw,2xrw,44,3,0.786,0.975,3.449,1.425
nomsa_template,2xrw,2xrw,42,3,0.782,0.975,3.543,1.441
nomsa_template,2ymt,2ymt,43,1,0.976,0.968,0.604,0.284
nomsa_template,2ymt,2ymt,43,2,0.952,0.935,0.994,0.395
nomsa_template,2xrw,2xrw,43,2,0.76,0.925,3.601,1.481
nomsa_template,2ymt,2ymt,44,0,0.977,0.968,0.61,0.277
nomsa_template,2xrw,2xrw,42,0,0.788,0.975,3.419,1.414
nomsa_template,2xrw,2xrw,42,1,0.755,0.9,3.586,1.454
nomsa_template,2xrw,2xrw,43,1,0.77,0.925,3.438,1.427
nomsa_template,2xrw,2xrw,43,4,0.797,0.975,3.254,1.371
nomsa_template,2ymt,2ymt,44,1,0.965,0.935,0.627,0.289
nomsa_template,2xrw,2xrw,42,2,0.749,0.9,3.67,1.487
nomsa_template,2xrw,2xrw,43,0,0.779,0.95,3.427,1.42
nomsa_template,2ymt,2ymt,44,4,0.966,0.935,0.583,0.272
nomsa_template,2ymt,2ymt,43,4,0.957,0.935,0.88,0.36
nomsa_template,2xrw,2xrw,44,0,0.794,0.975,3.32,1.39
nomsa_template,2xrw,2xrw,43,3,0.78,0.95,3.438,1.414
nomsa_template,2xrw,2xrw,44,4,0.794,0.975,3.354,1.379
nomsa_template,3agy,3agy,42,2,0.937,0.967,1.656,0.555
nomsa_template,2xrw,2xrw,42,4,0.789,0.95,3.233,1.373
nomsa_template,2ymt,2ymt,44,2,0.976,0.968,0.613,0.288
nomsa_template,3agy,3agy,42,4,0.903,0.933,1.496,0.738
nomsa_template,2xrw,2xrw,44,2,0.779,0.95,3.451,1.418
nomsa_template,3agy,3agy,43,0,0.876,0.9,2.411,0.747
nomsa_template,3agy,3agy,43,1,0.918,0.9,1.654,0.523
nomsa_template,3agy,3agy,43,3,0.884,0.967,1.841,0.911
nomsa_template,2ymt,2ymt,44,3,0.951,0.935,1.047,0.401
nomsa_template,2xrw,2xrw,44,1,0.779,0.95,3.454,1.417
nomsa_template,3agy,3agy,42,0,0.906,0.967,2.113,0.727
nomsa_template,3agy,3agy,42,3,0.899,0.933,1.869,0.724
nomsa_template,3agy,3agy,44,1,0.877,0.967,2.411,0.895
nomsa_template,3agy,3agy,43,2,0.898,0.933,1.906,0.73
nomsa_template,3agy,3agy,42,1,0.908,0.933,1.649,0.683
nomsa_template,3agy,3agy,44,2,0.883,0.9,1.697,0.78
nomsa_template,3bej,3bej,43,0,0.761,0.684,2.151,1.077
nomsa_template,3agy,3agy,44,0,0.909,0.967,1.899,0.731
nomsa_template,3bej,3bej,42,4,0.745,0.632,2.116,1.069
nomsa_template,3bej,3bej,42,3,0.739,0.658,2.423,1.141
nomsa_template,3bej,3bej,43,1,0.732,0.658,2.465,1.184
nomsa_template,3agy,3agy,44,3,0.889,0.933,1.831,0.802
nomsa_template,3agy,3agy,43,4,0.894,0.967,2.067,0.815
nomsa_template,3agy,3agy,44,4,0.911,1.0,1.63,0.822
nomsa_template,3bqo,3bqo,43,3,0.905,0.891,1.535,0.614
nomsa_template,3bej,3bej,44,3,0.765,0.737,2.253,1.165
nomsa_template,3bqo,3bqo,44,1,0.783,0.688,2.376,0.905
nomsa_template,3bqo,3bqo,44,3,0.749,0.641,2.52,1.013
nomsa_template,3bej,3bej,42,0,0.789,0.737,1.94,1.033
nomsa_template,3bej,3bej,42,1,0.776,0.711,1.992,1.057
nomsa_template,3bqo,3bqo,44,2,0.778,0.672,2.339,0.906
nomsa_template,3bqo,3bqo,44,4,0.748,0.672,2.792,1.053
nomsa_template,3bqo,3bqo,44,0,0.802,0.688,2.084,0.808
nomsa_template,3bej,3bej,43,2,0.754,0.684,2.292,1.114
nomsa_template,3bej,3bej,44,1,0.777,0.711,1.983,1.046
nomsa_template,3bqo,3bqo,43,4,0.94,0.922,1.108,0.461
nomsa_template,3bej,3bej,42,2,0.757,0.737,2.466,1.195
nomsa_template,3bqo,3bqo,42,2,0.768,0.672,2.52,0.955
nomsa_template,3bqo,3bqo,42,0,0.799,0.781,2.517,0.99
nomsa_template,3bej,3bej,43,4,0.754,0.711,2.497,1.147
nomsa_template,3bej,3bej,44,2,0.772,0.737,2.22,1.119
nomsa_template,3bqo,3bqo,42,1,0.748,0.797,3.344,1.275
nomsa_template,3bqo,3bqo,42,4,0.775,0.688,2.474,0.947
nomsa_template,3bqo,3bqo,43,0,0.888,0.859,1.701,0.649
nomsa_template,3bej,3bej,43,3,0.754,0.684,2.239,1.121
nomsa_template,3bej,3bej,44,4,0.774,0.737,2.259,1.096
nomsa_template,3bqo,3bqo,43,2,0.892,0.906,1.821,0.718
nomsa_template,3bqo,3bqo,42,3,0.819,0.766,2.254,0.852
nomsa_template,3emh,3emh,44,0,0.977,0.967,0.798,0.255
nomsa_template,3bqo,3bqo,43,1,0.878,0.812,1.602,0.612
nomsa_template,3emh,3emh,42,2,0.936,0.833,0.498,0.223
nomsa_template,3bej,3bej,44,0,0.759,0.711,2.301,1.138
nomsa_template,3emh,3emh,43,4,0.904,0.833,1.67,0.456
nomsa_template,3emh,3emh,43,3,0.96,0.933,1.051,0.3
nomsa_template,3emh,3emh,44,1,0.912,0.933,2.256,0.585
nomsa_template,3emh,3emh,43,2,0.975,0.967,0.883,0.273
nomsa_template,3emh,3emh,42,4,0.981,0.967,0.554,0.211
nomsa_template,3emw,3emw,42,1,0.319,0.273,8.591,3.11
nomsa_template,3emh,3emh,42,1,0.945,0.867,0.615,0.24
nomsa_template,3emh,3emh,43,0,0.957,0.9,0.684,0.233
nomsa_template,3emh,3emh,42,3,0.694,0.367,2.715,0.734
nomsa_template,3emh,3emh,42,0,0.878,0.767,1.749,0.475
nomsa_template,3emw,3emw,42,3,0.412,0.455,7.428,2.878
nomsa_template,3emh,3emh,44,2,0.97,0.933,0.496,0.216
nomsa_template,3emh,3emh,43,1,0.926,0.9,1.669,0.454
nomsa_template,3emw,3emw,43,1,0.304,0.333,9.68,3.647
nomsa_template,3emh,3emh,44,3,0.954,0.9,0.785,0.26
nomsa_template,3emw,3emw,42,4,0.305,0.273,8.826,3.439
nomsa_template,3emw,3emw,42,2,0.435,0.333,6.073,2.238
nomsa_template,3emw,3emw,43,2,0.405,0.485,7.831,3.102
nomsa_template,3emw,3emw,43,0,0.301,0.242,8.76,3.267
nomsa_template,3emw,3emw,43,4,0.308,0.273,8.944,3.249
nomsa_template,3emw,3emw,42,0,0.445,0.364,6.065,2.239
nomsa_template,3emh,3emh,44,4,0.964,0.933,0.837,0.272
nomsa_template,3emw,3emw,43,3,0.401,0.273,6.315,2.379
nomsa_template,3emw,3emw,44,2,0.395,0.455,7.841,3.098
nomsa_template,3emw,3emw,44,3,0.419,0.273,6.101,2.158
nomsa_template,3emw,3emw,44,0,0.314,0.303,9.094,3.274
nomsa_template,3emw,3emw,44,4,0.325,0.333,9.09,3.261
nomsa_template,3emw,3emw,44,1,0.327,0.333,9.014,3.249
nomsa_template,3et3,3et3,42,1,0.668,0.617,3.197,1.471
nomsa_template,3et3,3et3,42,3,0.789,0.745,2.088,1.028
nomsa_template,3et3,3et3,43,2,0.631,0.745,4.437,1.995
nomsa_template,3et3,3et3,42,2,0.753,0.723,2.385,1.207
nomsa_template,3et3,3et3,43,0,0.66,0.702,3.652,1.717
nomsa_template,3et3,3et3,44,1,0.533,0.574,5.074,2.366
nomsa_template,3et3,3et3,42,0,0.62,0.681,4.098,1.963
nomsa_template,3et3,3et3,43,1,0.707,0.745,3.128,1.517
nomsa_template,3et3,3et3,44,0,0.578,0.702,4.91,2.398
nomsa_template,3et3,3et3,43,4,0.615,0.723,4.497,2.09
nomsa_template,3et3,3et3,42,4,0.613,0.702,4.308,2.081
nomsa_template,3et3,3et3,43,3,0.747,0.787,2.659,1.38
nomsa_template,3g2s,3g2s,42,1,0.703,0.649,3.27,1.252
nomsa_template,3g2s,3g2s,42,0,0.623,0.595,4.065,1.628
nomsa_template,3g2s,3g2s,42,4,0.524,0.541,6.189,1.921
nomsa_template,3fp2,3fp2,42,2,0.39,0.75,23.174,2.284
nomsa_template,3et3,3et3,44,2,0.579,0.66,4.72,2.229
nomsa_template,3g2s,3g2s,42,3,0.584,0.568,4.862,1.722
nomsa_template,3g2s,3g2s,42,2,0.656,0.649,3.491,1.615
nomsa_template,3et3,3et3,44,3,0.756,0.702,2.234,1.146
nomsa_template,3fp2,3fp2,44,1,0.414,0.792,22.169,2.175
nomsa_template,3et3,3et3,44,4,0.656,0.66,3.508,1.641
nomsa_template,3g2s,3g2s,43,2,0.652,0.595,3.533,1.473
nomsa_template,3fp2,3fp2,44,0,0.692,0.75,6.015,1.078
nomsa_template,3g2s,3g2s,43,0,0.579,0.568,4.921,1.766
nomsa_template,3fp2,3fp2,42,3,0.729,0.792,4.967,1.101
nomsa_template,3g2s,3g2s,43,3,0.647,0.622,4.064,1.487
nomsa_template,3fp2,3fp2,42,1,0.784,0.792,3.541,0.961
nomsa_template,3fp2,3fp2,42,4,0.759,0.75,3.735,1.01
nomsa_template,3g2s,3g2s,44,0,0.727,0.676,2.569,1.251
nomsa_template,3fp2,3fp2,43,0,0.765,0.792,3.657,1.078
nomsa_template,3g2s,3g2s,43,4,0.668,0.595,3.113,1.422
nomsa_template,3g2s,3g2s,43,1,0.657,0.703,4.498,1.542
nomsa_template,3fp2,3fp2,43,1,0.755,0.75,3.522,1.075
nomsa_template,3fp2,3fp2,43,4,0.759,0.75,3.995,0.966
nomsa_template,3fp2,3fp2,42,0,0.409,0.792,22.789,2.214
nomsa_template,3g2s,3g2s,44,1,0.667,0.649,3.717,1.459
nomsa_template,3fp2,3fp2,43,2,0.412,0.792,24.347,2.113
nomsa_template,3fp2,3fp2,44,2,0.715,0.75,4.988,1.096
nomsa_template,3g2s,3g2s,44,4,0.613,0.622,4.409,1.733
nomsa_template,3fp2,3fp2,44,4,0.748,0.75,3.968,1.047
nomsa_template,3fp2,3fp2,43,3,0.41,0.792,21.92,2.252
nomsa_template,3g2s,3g2s,44,2,0.71,0.676,3.095,1.296
nomsa_template,3g2s,3g2s,44,3,0.625,0.622,4.441,1.605
nomsa_template,3h1z,3h1z,42,4,0.018,0.0,39.239,15.696
nomsa_template,3h1z,3h1z,42,1,0.046,0.019,24.476,14.81
nomsa_template,3h1z,3h1z,42,2,0.021,0.0,35.899,15.427
nomsa_template,3h1z,3h1z,42,3,0.053,0.038,24.17,13.848
nomsa_template,3i5r,3i5r,42,2,0.946,0.962,0.841,0.54
nomsa_template,3fp2,3fp2,44,3,0.429,0.792,19.87,2.081
nomsa_template,3i5r,3i5r,42,0,0.948,1.0,0.963,0.614
nomsa_template,3h1z,3h1z,42,0,0.106,0.132,18.497,13.224
nomsa_template,3h1z,3h1z,43,0,0.062,0.0,18.592,13.535
nomsa_template,3i5r,3i5r,42,3,0.939,0.962,0.991,0.585
nomsa_template,3i5r,3i5r,43,2,0.945,0.962,0.829,0.545
nomsa_template,3h1z,3h1z,44,0,0.027,0.0,30.403,15.673
nomsa_template,3h1z,3h1z,44,1,0.037,0.0,25.616,13.08
nomsa_template,3i5r,3i5r,43,1,0.958,1.0,0.89,0.54
nomsa_template,3i5r,3i5r,42,4,0.954,1.0,0.859,0.576
nomsa_template,3h1z,3h1z,43,2,0.055,0.0,20.15,13.044
nomsa_template,3i5r,3i5r,42,1,0.94,0.962,0.856,0.58
nomsa_template,3h1z,3h1z,43,1,0.026,0.0,33.083,11.97
nomsa_template,3h1z,3h1z,44,3,0.052,0.0,20.834,13.003
nomsa_template,3h1z,3h1z,44,4,0.078,0.019,16.674,15.462
nomsa_template,3h1z,3h1z,44,2,0.051,0.0,20.771,14.706
nomsa_template,3i5r,3i5r,43,4,0.952,1.0,0.938,0.583
nomsa_template,3i5r,3i5r,44,1,0.941,0.962,0.911,0.574
nomsa_template,3i5r,3i5r,43,0,0.956,1.0,0.818,0.56
nomsa_template,3i5r,3i5r,44,2,0.94,0.962,0.978,0.577
nomsa_template,3i5r,3i5r,44,3,0.948,0.962,0.645,0.535
nomsa_template,3i5r,3i5r,43,3,0.954,1.0,0.878,0.574
nomsa_template,3h1z,3h1z,43,3,0.057,0.038,22.796,13.468
nomsa_template,3i5r,3i5r,44,0,0.933,0.962,1.14,0.614
nomsa_template,3i5r,3i5r,44,4,0.944,0.962,0.784,0.556
nomsa_template,3obq,3obq,42,3,0.04,0.0,26.062,9.84
nomsa_template,3obq,3obq,43,2,0.035,0.0,27.779,10.452
nomsa_template,3h1z,3h1z,43,4,0.045,0.0,22.778,12.659
nomsa_template,3obq,3obq,42,2,0.192,0.306,15.98,6.602
nomsa_template,3obq,3obq,42,0,0.207,0.333,15.306,6.369
nomsa_template,3obq,3obq,42,4,0.042,0.0,25.163,9.498
nomsa_template,3obq,3obq,43,0,0.038,0.0,26.575,10.018
nomsa_template,3obq,3obq,44,4,0.036,0.0,27.395,10.34
nomsa_template,3obq,3obq,42,1,0.188,0.306,16.359,6.812
nomsa_template,3obq,3obq,43,1,0.19,0.306,16.084,6.725
nomsa_template,3obq,3obq,44,1,0.192,0.306,15.952,6.666
nomsa_template,3obq,3obq,43,3,0.175,0.25,15.824,6.393
nomsa_template,3obq,3obq,43,4,0.181,0.25,15.178,6.296
nomsa_template,3p72,3p72,42,4,0.96,0.927,0.684,0.303
nomsa_template,3obq,3obq,44,0,0.18,0.278,16.206,6.783
nomsa_template,3obq,3obq,44,3,0.043,0.0,24.974,9.415
nomsa_template,3p72,3p72,42,1,0.953,0.902,0.75,0.293
nomsa_template,3obq,3obq,44,2,0.215,0.389,16.463,6.869
nomsa_template,3p72,3p72,42,3,0.971,0.951,0.414,0.29
nomsa_template,3p72,3p72,43,4,0.964,0.927,0.586,0.258
nomsa_template,3p72,3p72,42,0,0.964,0.927,0.577,0.265
nomsa_template,3p72,3p72,44,2,0.971,0.951,0.501,0.284
nomsa_template,3p72,3p72,44,1,0.96,0.927,0.65,0.305
nomsa_template,3plu,3plu,43,0,0.969,0.966,0.559,0.357
nomsa_template,3p72,3p72,43,1,0.961,0.927,0.609,0.296
nomsa_template,3p72,3p72,44,0,0.964,0.927,0.55,0.263
nomsa_template,3p72,3p72,43,2,0.956,0.902,0.567,0.263
nomsa_template,3p72,3p72,43,0,0.956,0.902,0.548,0.261
nomsa_template,3p72,3p72,44,3,0.963,0.927,0.615,0.271
nomsa_template,3plu,3plu,42,0,0.974,0.966,0.299,0.312
nomsa_template,3plu,3plu,42,2,0.958,0.931,0.58,0.355
nomsa_template,3pe4,3pe4,42,1,0.29,0.135,8.479,2.715
nomsa_template,3p72,3p72,44,4,0.955,0.902,0.663,0.265
nomsa_template,3p72,3p72,42,2,0.962,0.927,0.515,0.291
nomsa_template,3plu,3plu,43,2,0.972,0.966,0.479,0.327
nomsa_template,3plu,3plu,44,4,0.971,0.966,0.569,0.332
nomsa_template,3p72,3p72,43,3,0.961,0.927,0.708,0.292
nomsa_template,3plu,3plu,42,4,0.98,0.966,0.406,0.237
nomsa_template,3plu,3plu,43,3,0.974,0.966,0.511,0.308
nomsa_template,3plu,3plu,44,2,0.981,0.966,0.295,0.229
