complex,seed,id,pep_plDDT,plDDT,ipTM,pTM,pep_pTM,pAE_min,ipAE,ranking_score,scRMSD
3zrj,42,4,83.7288,93.2544,0.8700,0.9300,0.0300,1.0800,1.0950,0.9400,2.6618
3zrj,43,0,84.2572,93.5202,0.8700,0.9300,0.0300,1.0500,1.0650,0.9400,2.4854
3zrj,43,1,83.2821,92.9426,0.8600,0.9200,0.0300,1.0700,1.1000,0.9300,2.5594
3zrj,43,2,83.2863,93.2000,0.8700,0.9300,0.0300,1.0800,1.1900,0.9200,2.8191
3zrj,43,3,85.8103,93.5792,0.8800,0.9300,0.0300,1.0500,1.0550,0.9400,2.7217
3zrj,43,4,84.1752,93.1427,0.8600,0.9200,0.0300,1.1700,1.1800,0.9200,2.4835
3zrj,44,0,83.3947,93.0635,0.8600,0.9300,0.0300,1.0600,1.1050,0.9300,3.6303
3zrj,44,1,84.1629,93.2081,0.8800,0.9300,0.0300,1.0700,1.1200,0.9400,2.8112
3zrj,44,2,83.8698,93.0860,0.8700,0.9300,0.0300,1.0700,1.1050,0.9400,2.9016
3zrj,44,3,84.1765,93.3702,0.8800,0.9300,0.0300,1.0800,1.1100,0.9500,2.2343
3zrj,44,4,83.5473,92.8329,0.8700,0.9200,0.0300,1.0900,1.1500,0.9400,2.5424
4a2a,42,0,49.2573,89.2185,0.5500,0.9000,0.0100,8.0700,8.2650,0.6400,28.2762
4a2a,42,1,50.0994,88.8549,0.5700,0.8900,0.0100,7.8400,7.8750,0.6500,28.0043
4a2a,42,2,47.2812,88.8074,0.5000,0.8900,0.0100,8.8600,9.0900,0.6000,28.9461
4a2a,42,3,47.9543,89.2231,0.5100,0.8900,0.0100,9.0600,9.0850,0.6100,28.8532
4a2a,42,4,49.0461,88.9679,0.5400,0.8900,0.0100,8.6100,8.6550,0.6300,28.7866
4a2a,43,0,47.3302,88.9187,0.5100,0.8800,0.0100,8.5300,8.7600,0.6000,29.1323
4a2a,43,1,46.8944,88.8671,0.5200,0.8800,0.0100,8.2500,8.4200,0.6100,28.6943
4a2a,43,2,44.7915,88.4958,0.5100,0.8800,0.0100,8.1400,8.2750,0.6000,28.4692
4a2a,43,3,24.7208,87.4267,0.1200,0.8700,0.0100,24.0000,24.2450,0.2900,51.9811
4a2a,43,4,23.2076,87.5530,0.1400,0.8700,0.0100,20.0800,21.2200,0.3100,54.1811
4a2a,44,0,51.4158,88.9285,0.5800,0.8800,0.0100,7.4000,7.5850,0.6600,28.9827
4a2a,44,1,51.6042,89.1209,0.5800,0.8800,0.0100,7.5100,7.5800,0.6600,28.9585
4a2a,44,2,50.6335,88.9138,0.5600,0.8900,0.0100,7.4400,7.6000,0.6500,28.5215
4a2a,44,3,52.5748,89.0084,0.5900,0.8900,0.0100,7.1100,7.1150,0.6700,28.4477
4a2a,44,4,52.9211,89.0460,0.6000,0.8900,0.0100,6.9300,7.0250,0.6800,29.1651
4bt9,42,0,81.2978,68.5467,0.8300,0.5800,0.0200,2.2100,2.3100,0.8300,18.0188
4bt9,42,1,81.7289,69.1464,0.8500,0.5900,0.0200,1.9800,2.0950,0.8400,18.3603
4bt9,42,2,82.0025,69.5238,0.8400,0.6000,0.0200,2.0300,2.1500,0.8400,16.7937
4bt9,42,3,80.3298,69.0787,0.8300,0.5900,0.0200,2.1200,2.2300,0.8300,21.8945
4bt9,42,4,81.3413,69.3288,0.8300,0.5900,0.0200,2.1200,2.2100,0.8400,20.8112
4bt9,43,0,82.0942,70.1701,0.8400,0.6100,0.0200,2.0500,2.1800,0.8400,19.7846
4bt9,43,1,81.5995,69.2247,0.8300,0.5900,0.0200,2.1000,2.2450,0.8300,21.4494
4bt9,43,2,81.5676,68.8597,0.8300,0.5900,0.0200,2.1100,2.2150,0.8300,18.7626
4bt9,43,3,80.1093,69.5763,0.8300,0.6000,0.0200,2.1400,2.3050,0.8300,19.2264
4bt9,43,4,83.3980,68.6847,0.8500,0.5900,0.0200,1.8700,1.9500,0.8400,20.8831
4bt9,44,0,84.0951,68.0662,0.8800,0.5700,0.0200,1.7500,1.8000,0.8600,21.2341
4bt9,44,1,83.5191,67.7963,0.8800,0.5800,0.0200,1.6900,1.7650,0.8700,9.6287
4bt9,44,2,85.6713,68.5901,0.8900,0.5800,0.0300,1.6500,1.6700,0.8500,21.2547
4bt9,44,3,84.9309,68.9489,0.8800,0.5800,0.0300,1.7100,1.7500,0.8600,18.7985
4bt9,44,4,84.5795,68.7150,0.8800,0.5800,0.0300,1.7400,1.7500,0.8400,21.6754
4c5a,42,0,29.5036,86.7340,0.3400,0.8700,0.0100,10.0200,10.3500,0.4600,32.4611
4c5a,42,1,40.8103,86.3312,0.4700,0.8600,0.0100,6.6200,7.7550,0.5600,43.0111
4c5a,42,2,36.2154,86.2215,0.4100,0.8700,0.0100,7.5700,8.8500,0.5200,40.8042
4c5a,42,3,32.3588,85.8427,0.3600,0.8600,0.0100,9.6700,10.7750,0.4800,38.2448
4c5a,42,4,35.9137,86.3230,0.4200,0.8700,0.0100,8.5500,9.4250,0.5200,46.1617
4c5a,43,0,39.2885,87.1760,0.4900,0.8700,0.0100,7.1600,8.1050,0.5800,41.4991
4c5a,43,1,38.7376,86.5478,0.4500,0.8700,0.0100,7.0200,8.0650,0.5500,42.2430
4c5a,43,2,31.4446,85.4959,0.3500,0.8600,0.0100,10.4300,11.3300,0.4700,33.8730
4c5a,43,3,30.0128,85.7910,0.3500,0.8600,0.0100,8.6700,10.3150,0.4600,49.6804
4c5a,43,4,39.6163,86.2390,0.4500,0.8600,0.0100,6.9500,7.9050,0.5500,43.0962
4c5a,44,0,36.7037,85.6166,0.4400,0.8600,0.0100,8.3800,9.1100,0.5400,34.8820
4c5a,44,1,41.9301,87.7777,0.5100,0.8800,0.0100,6.1000,7.1650,0.6000,40.7402
4c5a,44,2,37.9151,86.5242,0.4400,0.8700,0.0100,7.7300,8.8800,0.5400,42.4210
4c5a,44,3,36.9237,86.4058,0.4500,0.8700,0.0100,7.0900,8.3150,0.5400,44.9536
4c5a,44,4,43.0401,86.9510,0.5200,0.8700,0.0100,6.5400,7.3200,0.6000,42.4227
4dg3,42,0,90.1022,95.1630,0.9600,0.9600,0.0300,0.9400,0.9800,0.9800,1.0915
4dg3,42,1,88.8137,95.0704,0.9500,0.9600,0.0300,0.9700,0.9750,0.9800,1.2509
4dg3,42,2,90.3541,95.1519,0.9600,0.9600,0.0300,0.9500,0.9850,0.9800,1.2405
4dg3,42,3,90.3050,95.2333,0.9600,0.9600,0.0300,0.9600,0.9900,0.9800,1.0500
4dg3,42,4,90.6379,95.1332,0.9600,0.9600,0.0300,0.9600,0.9950,0.9800,1.1454
4dg3,43,0,90.7479,95.3169,0.9600,0.9600,0.0300,0.9500,0.9750,0.9800,1.1452
4dg3,43,1,90.0111,95.2451,0.9500,0.9600,0.0300,0.9500,0.9900,0.9800,1.0089
4dg3,43,2,90.6026,95.3621,0.9600,0.9600,0.0300,0.9500,0.9800,0.9800,1.1209
4dg3,43,3,90.5628,95.4453,0.9600,0.9600,0.0300,0.9400,0.9700,0.9900,1.0593
4dg3,43,4,90.5626,95.2341,0.9600,0.9600,0.0300,0.9500,0.9800,0.9800,1.1151
4dg3,44,0,90.4301,95.2768,0.9600,0.9600,0.0300,0.9500,0.9850,0.9800,1.1516
4dg3,44,1,90.5689,95.2447,0.9600,0.9600,0.0300,0.9600,1.0000,0.9800,1.1528
4dg3,44,2,90.7067,95.2263,0.9600,0.9600,0.0300,0.9400,0.9800,0.9800,1.0611
4dg3,44,3,90.6765,95.3326,0.9600,0.9600,0.0300,0.9400,0.9800,0.9800,1.1325
4dg3,44,4,89.4350,95.0409,0.9500,0.9600,0.0300,0.9600,0.9900,0.9800,1.1934
4ep2,42,0,70.5583,94.5549,0.7300,0.9300,0.0300,2.5500,3.2250,0.7900,12.8141
4ep2,42,1,71.3385,94.6329,0.7400,0.9400,0.0300,2.3400,3.0550,0.8000,12.7964
4ep2,42,2,71.3408,94.6323,0.7400,0.9400,0.0300,2.3200,3.0350,0.8000,12.7841
4ep2,42,3,71.3177,94.6096,0.7400,0.9400,0.0300,2.3400,3.0300,0.8000,12.8370
4ep2,42,4,71.5695,94.6891,0.7400,0.9400,0.0300,2.3900,3.1100,0.8000,12.7812
4ep2,43,0,65.8608,94.6327,0.6600,0.9300,0.0200,3.0500,3.0900,0.7300,12.9535
4ep2,43,1,61.9728,93.9687,0.6200,0.9300,0.0200,3.2800,3.9650,0.7000,1.6485
4ep2,43,2,71.4070,94.7181,0.7400,0.9400,0.0300,2.4100,3.0600,0.8000,0.8470
4ep2,43,3,72.0412,94.8326,0.7500,0.9400,0.0300,2.3700,3.0050,0.8000,0.9859
4ep2,43,4,72.2230,94.7888,0.7500,0.9400,0.0300,2.3700,2.9750,0.8100,0.8645
4ep2,44,0,71.1275,94.4689,0.7300,0.9400,0.0300,2.4000,3.1900,0.7900,12.8771
4ep2,44,1,71.6480,94.5304,0.7400,0.9400,0.0300,2.3800,3.0850,0.7900,12.8316
4ep2,44,2,66.6822,94.5644,0.6900,0.9400,0.0200,2.7600,2.9150,0.7600,0.8016
4ep2,44,3,71.9430,94.6016,0.7400,0.9400,0.0300,2.3200,3.0350,0.8000,12.8441
4ep2,44,4,71.7503,94.6000,0.7400,0.9400,0.0300,2.3400,3.0500,0.8000,12.7973
4fii,42,0,75.0122,93.1400,0.8700,0.9500,0.0300,2.3700,2.6050,0.8900,0.9230
4fii,42,1,72.9234,92.8806,0.8300,0.9400,0.0300,2.8300,3.1700,0.8600,0.9217
4fii,42,2,74.3878,93.0251,0.8500,0.9400,0.0300,2.5900,2.7950,0.8800,0.7171
4fii,42,3,75.0970,93.2736,0.8500,0.9500,0.0300,2.5500,2.8000,0.8800,1.0717
4fii,42,4,70.2096,92.8728,0.8100,0.9400,0.0200,3.0700,3.4600,0.8500,1.2285
4fii,43,0,74.4962,93.1167,0.8400,0.9500,0.0300,2.6800,3.0100,0.8700,1.0122
4fii,43,1,72.0748,93.5094,0.8300,0.9500,0.0300,2.6700,3.0150,0.8600,0.9295
4fii,43,2,74.2882,93.1866,0.8400,0.9500,0.0300,2.7600,3.0000,0.8700,1.0256
4fii,43,3,75.3246,93.3945,0.8500,0.9500,0.0300,2.5200,2.7700,0.8800,0.9220
4fii,43,4,75.7530,93.4178,0.8500,0.9500,0.0300,2.6000,2.8200,0.8800,0.9451
4fii,44,0,75.3450,93.4380,0.8500,0.9500,0.0300,2.5700,2.7450,0.8800,0.7175
4fii,44,1,75.2112,93.4068,0.8500,0.9500,0.0300,2.5300,2.7500,0.8800,0.8549
4fii,44,2,74.0130,93.1576,0.8500,0.9500,0.0300,2.5500,2.8450,0.8800,0.9419
4fii,44,3,73.0628,93.0011,0.8300,0.9400,0.0300,2.7800,3.1150,0.8700,1.0519
4fii,44,4,73.3488,93.2247,0.8300,0.9500,0.0300,2.7900,3.0550,0.8700,1.3737
4gq6,42,0,68.4077,93.0202,0.8300,0.9400,0.0200,1.6700,2.0050,0.8700,1.6322
4gq6,42,1,69.9645,93.0750,0.8500,0.9400,0.0200,1.5700,1.8600,0.8800,1.4902
4gq6,42,2,67.5351,92.8664,0.8300,0.9400,0.0200,1.7400,2.0400,0.8600,1.8588
4gq6,42,3,69.3107,93.1498,0.8400,0.9400,0.0200,1.6400,1.9400,0.8800,1.2902
4gq6,42,4,69.0881,92.7687,0.8500,0.9400,0.0200,1.5600,1.8800,0.8800,1.5077
4gq6,43,0,69.8139,93.1592,0.8500,0.9400,0.0200,1.6000,1.8800,0.8800,1.4758
4gq6,43,1,70.1434,93.0859,0.8500,0.9400,0.0200,1.5800,1.8800,0.8800,1.5164
4gq6,43,2,69.3301,93.1802,0.8400,0.9500,0.0200,1.6100,1.8850,0.8800,1.5677
4gq6,43,3,68.8860,92.9529,0.8400,0.9500,0.0200,1.6000,1.8550,0.8800,1.6926
4gq6,43,4,69.1980,93.1080,0.8400,0.9500,0.0200,1.6000,1.8800,0.8800,1.5665
4gq6,44,0,68.5449,93.1577,0.8300,0.9500,0.0200,1.7100,2.0200,0.8700,1.5398
4gq6,44,1,68.4274,93.0943,0.8300,0.9400,0.0200,1.7000,2.0200,0.8700,1.5823
4gq6,44,2,68.5671,92.8778,0.8400,0.9400,0.0200,1.6800,1.9800,0.8700,1.5455
4gq6,44,3,69.6947,92.8455,0.8400,0.9400,0.0200,1.6800,1.9800,0.8800,1.3559
4gq6,44,4,68.5961,93.1509,0.8400,0.9500,0.0200,1.6500,1.9450,0.8700,1.5841
4hdq,42,0,71.8831,90.5350,0.8400,0.9200,0.0200,1.9800,2.4100,0.8700,3.6404
4hdq,42,1,72.3281,90.3195,0.8400,0.9200,0.0200,2.0400,2.4850,0.8600,2.9953
4hdq,42,2,70.9130,90.2731,0.8300,0.9200,0.0200,2.0900,2.6100,0.8600,3.0239
4hdq,42,3,67.6541,90.7561,0.8100,0.9200,0.0200,2.1300,2.7150,0.8400,3.8107
4hdq,42,4,70.5259,90.5781,0.8500,0.9200,0.0200,1.8500,2.3550,0.8700,2.9893
4hdq,43,0,67.2281,90.0667,0.7900,0.9100,0.0200,2.4400,3.1450,0.8300,3.0973
4hdq,43,1,72.4111,90.9250,0.8400,0.9300,0.0200,2.0400,2.4800,0.8700,3.8437
4hdq,43,2,72.4469,90.7628,0.8500,0.9200,0.0200,1.9200,2.2500,0.8700,2.7787
4hdq,43,3,72.0746,90.8838,0.8500,0.9300,0.0200,1.9200,2.2850,0.8700,1.3639
4hdq,43,4,73.0937,90.7180,0.8500,0.9200,0.0200,1.9100,2.2350,0.8700,3.1116
4hdq,44,0,70.0898,90.1233,0.8300,0.9200,0.0200,2.0800,2.6000,0.8600,3.0622
4hdq,44,1,67.8746,90.7581,0.8200,0.9200,0.0200,2.0900,2.6700,0.8500,2.9995
4hdq,44,2,71.5872,90.7831,0.8400,0.9200,0.0200,1.9400,2.4000,0.8700,2.9994
4hdq,44,3,70.3454,90.1311,0.8100,0.9100,0.0200,2.3700,2.8700,0.8400,3.3968
4hdq,44,4,73.2998,91.3191,0.8600,0.9300,0.0200,1.9100,2.2500,0.8800,3.5567
4hom,42,0,44.2819,94.1335,0.7000,0.9500,0.0100,3.4000,3.5400,0.7500,8.8259
4hom,42,1,26.6404,93.6268,0.4600,0.9500,0.0100,7.8600,9.6300,0.5700,14.2207
4hom,42,2,50.7892,94.3811,0.7500,0.9600,0.0100,3.2100,3.4000,0.8000,10.5974
4hom,42,3,44.3869,94.1452,0.7000,0.9500,0.0100,3.2600,3.4550,0.7600,8.2890
4hom,42,4,49.1026,94.1001,0.7300,0.9500,0.0100,3.2500,3.4150,0.7800,8.0143
4hom,43,0,47.0818,94.3493,0.7300,0.9600,0.0100,3.0500,3.3850,0.7800,7.8468
4hom,43,1,52.9885,94.4578,0.7900,0.9600,0.0100,3.0700,3.2150,0.8300,9.1824
4hom,43,2,49.6939,94.2647,0.7400,0.9500,0.0100,3.2400,3.4300,0.7900,9.1940
4hom,43,3,52.8706,94.4929,0.8100,0.9600,0.0100,2.8200,3.0350,0.8500,8.2680
4hom,43,4,50.2853,94.3335,0.7400,0.9600,0.0100,3.4500,3.5950,0.7900,11.0684
4hom,44,0,50.7225,94.1851,0.7400,0.9500,0.0100,3.2800,3.4050,0.7900,8.8048
4hom,44,1,52.6358,94.4060,0.7800,0.9600,0.0100,3.1300,3.2200,0.8200,7.1140
4hom,44,2,50.9034,94.1616,0.7500,0.9500,0.0100,3.2700,3.4150,0.8000,9.4667
4hom,44,3,50.2797,94.2753,0.7300,0.9500,0.0100,3.3000,3.4900,0.7800,8.9029
4hom,44,4,49.5898,94.2350,0.7400,0.9500,0.0100,3.3600,3.5100,0.7900,11.2288
4iga,42,0,61.5790,87.2823,0.4800,0.8700,0.0300,4.7500,5.7150,0.6200,11.0158
4iga,42,1,66.3093,88.7552,0.5700,0.8800,0.0300,4.0600,5.1450,0.6900,14.6397
4iga,42,2,59.5809,86.7180,0.3800,0.8500,0.0300,7.2300,8.0700,0.5300,14.4427
4iga,42,3,68.3295,88.8767,0.5900,0.8800,0.0300,3.5900,4.4400,0.7100,14.3745
4iga,42,4,64.3363,87.1527,0.5200,0.8700,0.0300,4.2600,5.2100,0.6500,14.9381
4iga,43,0,71.0398,89.2469,0.6800,0.9000,0.0300,2.6100,3.5050,0.7800,14.1654
4iga,43,1,67.2040,87.8867,0.5500,0.8700,0.0300,4.1700,4.9000,0.6800,14.6903
4iga,43,2,71.2307,88.9290,0.6800,0.8900,0.0300,2.9400,3.4850,0.7900,13.9544
4iga,43,3,67.4137,87.7163,0.5900,0.8800,0.0300,3.4300,4.0300,0.7100,13.2748
4iga,43,4,67.2893,87.7732,0.5900,0.8700,0.0300,3.7600,4.7600,0.7000,14.4056
4iga,44,0,67.1495,87.9291,0.5600,0.8700,0.0300,3.9300,4.8500,0.6800,14.4099
4iga,44,1,66.2570,88.3613,0.5000,0.8700,0.0300,4.5700,5.4300,0.6300,14.6303
4iga,44,2,66.1296,87.5402,0.5200,0.8600,0.0300,4.2700,5.1350,0.6500,14.4480
4iga,44,3,65.5584,86.6949,0.5200,0.8600,0.0300,4.2600,5.2700,0.6500,14.8974
4iga,44,4,58.6732,85.8131,0.3600,0.8500,0.0300,7.1600,8.1900,0.5200,14.7597
4j2c,42,0,89.5057,93.6233,0.8600,0.8900,0.0300,0.9700,1.0650,0.9200,0.6152
4j2c,42,1,87.7066,93.4458,0.8500,0.8900,0.0300,1.0500,1.1500,0.9100,0.9874
4j2c,42,2,89.1093,93.9561,0.8700,0.9000,0.0300,0.9300,1.0200,0.9200,0.5573
4j2c,42,3,89.1474,94.0616,0.8700,0.9000,0.0300,0.9300,1.0300,0.9200,0.6580
4j2c,42,4,89.5280,93.7472,0.8700,0.9000,0.0300,0.9400,1.0450,0.9300,0.6395
4j2c,43,0,89.2144,93.7469,0.8600,0.8900,0.0300,0.9600,1.0500,0.9200,0.9637
4j2c,43,1,89.2357,93.6870,0.8600,0.9000,0.0300,0.9900,1.0850,0.9200,0.6873
4j2c,43,2,90.2068,94.3656,0.8800,0.9000,0.0300,0.9000,0.9800,0.9400,0.6311
4j2c,43,3,88.2271,93.2098,0.8500,0.8900,0.0300,1.0700,1.1850,0.9100,0.6617
4j2c,43,4,89.6909,93.8732,0.8600,0.8900,0.0300,0.9400,1.0450,0.9200,0.9098
4j2c,44,0,88.0903,93.3934,0.8600,0.8900,0.0300,1.0600,1.1650,0.9100,0.7026
4j2c,44,1,89.0289,93.7094,0.8700,0.9000,0.0300,0.9800,1.0600,0.9200,0.7981
4j2c,44,2,89.0731,93.6128,0.8700,0.9000,0.0300,0.9800,1.0900,0.9200,0.7021
4j2c,44,3,89.4888,94.1129,0.8800,0.9000,0.0300,0.9200,1.0200,0.9300,1.0708
4j2c,44,4,90.4029,94.1318,0.8900,0.9100,0.0300,0.9100,0.9850,0.9400,0.9505
4j8b,42,0,27.8630,93.2560,0.3900,0.9400,0.0200,11.5900,12.5400,0.5100,41.5410
4j8b,42,1,26.2588,92.9738,0.3700,0.9400,0.0100,11.9800,12.2200,0.4900,41.0239
4j8b,42,2,24.7714,93.2243,0.2400,0.9400,0.0200,15.0200,17.6600,0.3900,48.2757
4j8b,42,3,25.3198,93.0320,0.3100,0.9400,0.0100,12.6200,12.9050,0.4400,44.0647
4j8b,42,4,31.2618,93.9387,0.4400,0.9500,0.0200,8.6000,9.7650,0.5500,44.5553
4j8b,43,0,36.1512,93.5628,0.6100,0.9500,0.0200,6.5200,7.6200,0.6900,39.7373
4j8b,43,1,26.3870,92.9876,0.4000,0.9400,0.0100,10.8300,11.8350,0.5200,20.4058
4j8b,43,2,28.7708,93.2915,0.4000,0.9400,0.0200,10.5500,11.0550,0.5200,41.5301
4j8b,43,3,28.4184,93.2494,0.4100,0.9400,0.0100,9.7200,10.6650,0.5200,42.3196
4j8b,43,4,28.6922,93.1563,0.4300,0.9400,0.0200,9.9400,10.2100,0.5400,38.1240
4j8b,44,0,26.2524,93.6517,0.3000,0.9400,0.0200,13.7900,16.8150,0.4400,45.2844
4j8b,44,1,26.4228,93.1212,0.1900,0.9400,0.0200,18.7200,21.5100,0.3500,54.9990
4j8b,44,2,27.2572,93.1756,0.3800,0.9400,0.0100,11.5800,12.4500,0.5000,39.4527
4j8b,44,3,26.9540,93.3100,0.3200,0.9400,0.0200,12.9900,14.7450,0.4500,45.2794
4j8b,44,4,27.7674,93.5302,0.2700,0.9400,0.0200,15.5200,18.2900,0.4100,49.9673
4leb,42,0,76.6930,94.6391,0.8200,0.9200,0.0300,2.4600,2.5700,0.8500,3.4110
4leb,42,1,76.4468,94.6525,0.8100,0.9200,0.0300,2.5700,2.6950,0.8400,3.4249
4leb,42,2,78.6672,94.8495,0.8400,0.9200,0.0300,2.4200,2.4750,0.8700,3.3766
4leb,42,3,77.1126,94.6421,0.8100,0.9200,0.0300,2.6600,2.8150,0.8400,3.2649
4leb,42,4,77.7664,94.8002,0.8300,0.9200,0.0300,2.4700,2.5150,0.8600,3.4792
4leb,43,0,77.8122,94.6896,0.8400,0.9200,0.0300,2.4200,2.4900,0.8700,3.2419
4leb,43,1,78.4158,94.8658,0.8400,0.9200,0.0300,2.4000,2.4350,0.8700,3.3802
4leb,43,2,78.7230,94.8490,0.8200,0.9200,0.0300,2.4900,2.5150,0.8600,3.4108
4leb,43,3,78.4782,94.7618,0.8400,0.9200,0.0300,2.3400,2.3950,0.8700,3.3738
4leb,43,4,77.5214,94.6930,0.8200,0.9200,0.0300,2.5000,2.6250,0.8500,3.4093
4leb,44,0,76.5264,94.6653,0.8100,0.9200,0.0300,2.6400,2.7850,0.8400,3.3321
4leb,44,1,76.7382,94.6408,0.8100,0.9200,0.0300,2.5800,2.7200,0.8400,3.3039
4leb,44,2,75.9856,94.4926,0.8000,0.9200,0.0300,2.7500,2.8750,0.8400,3.1986
4leb,44,3,76.1174,94.4827,0.8000,0.9200,0.0300,2.6400,2.7400,0.8400,3.3527
4leb,44,4,78.6090,94.8231,0.8300,0.9200,0.0300,2.4400,2.5100,0.8600,3.3908
4lk9,42,0,87.7508,90.9057,0.8900,0.8800,0.0300,0.8800,0.9050,0.9300,2.0567
4lk9,42,1,87.7662,90.1211,0.8900,0.8700,0.0300,0.9000,0.9200,0.9300,1.0140
4lk9,42,2,87.0600,89.7933,0.8800,0.8700,0.0300,0.8800,0.9000,0.9300,1.1126
4lk9,42,3,87.8104,90.5483,0.8900,0.8800,0.0300,0.8600,0.9000,0.9400,1.0966
4lk9,42,4,85.3120,87.4933,0.8600,0.8400,0.0300,0.9300,0.9700,0.9100,1.8188
4lk9,43,0,89.0140,90.9327,0.9000,0.8800,0.0300,0.8700,0.8950,0.9500,0.4644
4lk9,43,1,86.3847,89.1123,0.8800,0.8600,0.0300,0.9500,0.9800,0.9300,1.5181
4lk9,43,2,87.9489,90.7334,0.8900,0.8700,0.0300,0.8700,0.9200,0.9400,0.7897
4lk9,43,3,89.4456,90.9084,0.9100,0.8900,0.0300,0.8400,0.8650,0.9600,0.7697
4lk9,43,4,85.0387,88.9063,0.8600,0.8700,0.0300,0.9700,1.0200,0.9100,1.9313
4lk9,44,0,89.0798,91.6231,0.9100,0.9000,0.0300,0.8300,0.8500,0.9500,1.4602
4lk9,44,1,89.0640,91.4095,0.9000,0.9000,0.0300,0.8400,0.8850,0.9500,2.0095
4lk9,44,2,84.2521,88.1470,0.8600,0.8600,0.0300,0.9500,0.9850,0.9100,1.1734
4lk9,44,3,84.9198,89.0644,0.8700,0.8700,0.0300,0.9000,0.9500,0.9200,0.9554
4lk9,44,4,88.3531,90.5450,0.9000,0.8800,0.0300,0.8700,0.9000,0.9500,0.8660
4lzf,42,0,76.4866,91.9255,0.7800,0.8300,0.0200,1.2800,1.4100,0.8300,1.8820
4lzf,42,1,76.0511,91.9131,0.7700,0.8300,0.0200,1.3100,1.4600,0.8200,2.2854
4lzf,42,2,66.8701,90.6342,0.6500,0.8100,0.0200,1.5100,1.7550,0.7200,6.6023
4lzf,42,3,68.9241,90.5496,0.6900,0.8200,0.0200,2.3900,3.3700,0.7600,16.2180
4lzf,42,4,78.2827,91.9769,0.8000,0.8300,0.0200,1.3100,1.4250,0.8500,2.9904
4lzf,43,0,57.9868,89.8242,0.5300,0.8200,0.0100,2.9500,3.7600,0.6300,10.2561
4lzf,43,1,79.2928,92.4597,0.8100,0.8400,0.0200,1.1500,1.2600,0.8600,2.9489
4lzf,43,2,71.0631,91.4168,0.6900,0.8300,0.0200,1.4700,1.5950,0.7600,5.7051
4lzf,43,3,71.5009,91.2731,0.6900,0.8200,0.0200,1.3800,1.5400,0.7500,5.4812
4lzf,43,4,68.2198,90.9218,0.6400,0.8300,0.0100,1.7300,2.0450,0.7100,6.2053
4lzf,44,0,72.4047,91.7755,0.7400,0.8400,0.0200,1.2700,1.4700,0.8000,6.8496
4lzf,44,1,79.0875,92.2141,0.8100,0.8300,0.0200,1.1100,1.1850,0.8500,2.3308
4lzf,44,2,77.7420,92.0836,0.8000,0.8300,0.0200,1.2500,1.3250,0.8500,3.9230
4lzf,44,3,77.6385,92.1246,0.7900,0.8300,0.0200,1.2700,1.3600,0.8400,4.3559
4lzf,44,4,77.3441,92.0030,0.7900,0.8300,0.0200,1.2500,1.4050,0.8400,1.5405
4m5s,42,0,89.7700,93.3379,0.8700,0.8600,0.0300,0.9200,1.0200,0.9200,1.8946
4m5s,42,1,91.0759,94.1709,0.8900,0.8800,0.0300,0.8500,0.8800,0.9400,1.6612
4m5s,42,2,91.9228,94.2366,0.8900,0.8800,0.0300,0.8200,0.8400,0.9400,1.7242
4m5s,42,3,90.5615,93.5005,0.8700,0.8700,0.0300,0.9100,0.9900,0.9200,1.8868
4m5s,42,4,90.8859,93.8547,0.8900,0.8800,0.0300,0.8500,0.8900,0.9400,2.0250
4m5s,43,0,90.8628,93.2457,0.8800,0.8600,0.0300,0.8600,0.8950,0.9300,1.9247
4m5s,43,1,89.8743,92.7750,0.8600,0.8600,0.0300,0.9600,1.0350,0.9100,1.8167
4m5s,43,2,90.1779,93.6217,0.8700,0.8700,0.0300,0.9000,0.9950,0.9200,1.9238
4m5s,43,3,90.3415,94.1261,0.8800,0.8800,0.0300,0.8700,0.9200,0.9300,1.4981
4m5s,43,4,91.0238,93.6181,0.8800,0.8700,0.0300,0.8600,0.8950,0.9300,1.6444
4m5s,44,0,90.6332,93.5539,0.8700,0.8700,0.0300,0.8900,0.9500,0.9200,1.8529
4m5s,44,1,90.2518,93.6550,0.8700,0.8700,0.0300,0.9100,0.9900,0.9200,1.7358
4m5s,44,2,90.9906,93.6948,0.8800,0.8700,0.0300,0.8700,0.9150,0.9300,1.5117
4m5s,44,3,90.8656,93.7909,0.8800,0.8700,0.0300,0.8700,0.9150,0.9300,1.9274
4m5s,44,4,90.5522,93.7294,0.8800,0.8700,0.0300,0.8800,0.9500,0.9300,2.0829
4m91,42,0,79.9390,93.6610,0.8100,0.9300,0.0300,1.5000,1.7400,0.8600,3.2147
4m91,42,1,82.3062,93.8690,0.8500,0.9400,0.0300,1.3000,1.4700,0.8900,2.8899
4m91,42,2,81.0768,93.6624,0.8300,0.9300,0.0300,1.4400,1.6650,0.8700,3.0125
4m91,42,3,81.8218,93.9461,0.8400,0.9400,0.0300,1.3400,1.5050,0.8800,3.1581
4m91,42,4,81.4044,93.6453,0.8300,0.9300,0.0300,1.4200,1.6250,0.8700,3.1282
4m91,43,0,81.5074,93.9617,0.8400,0.9400,0.0300,1.4100,1.6100,0.8800,2.7710
4m91,43,1,81.2872,93.9418,0.8400,0.9400,0.0300,1.3500,1.5400,0.8800,3.1597
4m91,43,2,82.5504,93.9070,0.8500,0.9400,0.0300,1.2900,1.4550,0.8900,2.9213
